ConversationId	MessageId	MessageFrom	MessageText	CortanaResponse	JudgedDomain	JudgedIntent	JudgedConstraints	MessageTimestamp	Dataset	SampleType	ConversationContext	AppFlavor	SelectionIgnore	MetaData	GuidelineVersion	Frequency
002c4e4e-ea77-4b77-a904-c5c6378299a4	0	user	Present the deck.	OK, which presentation?	INMEETING	start_presenting	present the deck	6/9/2020 5:02:09 PM	TeamsVoiceSkill	Speech	{"SrSentences": ["Present the deck.", "Present my deck.", "Present the deck I.", "Present the Dec.", "Present the deck to."], "SrSentencesScores": ["0.8990149", "0.8549512", "0.90112704", "0.65654576", "0.8874054"]}	ios		[]	1.13	688
002cb6e9-adf4-4032-a54b-bd8eb054ec8b	0	user	Meeting next week on Monday.	I see 1 event for Monday, the 8th.	CALENDAR	find_calendar_entry	Meeting <start_date>next week on Monday</start_date>.	6/1/2020 2:03:38 PM	TeamsVoiceSkill	Speech	{"SrSentences": ["Meeting next week on Monday.", "Meeting next week on Monday.", "Meeting next week on Monday.", "Waiting next week on Monday.", "Meeting next week on Monday."], "SrSentencesScores": ["0.8003798", "0.70951587", "0.7048514", "0.766066", "0.70420885"]}	android-phone		[]	1.13	1
002d6173-1b9e-4025-a975-4b5d6a15505d	0	user	Tell everyone on my meeting that I just share the Bug link.	OK, Message everyone... on which meeting?	COMMUNICATION	send_text_meeting	Tell everyone on my meeting that <message>I just share the Bug link</message>.	6/10/2020 7:19:41 PM	TeamsVoiceSkill	Speech	{"SrSentences": ["Tell everyone on my meeting that I just share the Bug link.", "Tell everyone on my meeting that I just share the Bug link.", "Tell everyone on my meeting that I just shared the bug link.", "Tell everyone on my meeting that I just share the bug link.", "Tell everyone on my meeting that I just share the Bug link."], "SrSentencesScores": ["0.83298254", "0.82670224", "0.82461", "0.8027133", "0.7976757"]}	android-phone		[]	1.13	1
003690c3-9447-40cb-91f9-2265fef68687	0	user	Tell Cruise that are you still working.	Which one do you wanna message?	COMMUNICATION	send_text	Tell <contact_name>Cruise</contact_name> that <message>are you still working</message>.	6/22/2020 9:54:14 PM	TeamsVoiceSkill	Speech	{"SrSentences": ["Tell Cruise that are you still working.", "Tell cruise that are you still working.", "Tell Cruz that are you still working.", "Tell Cruise that are you still working.", "Tell Cruise that are you still working."], "SrSentencesScores": ["0.78872997", "0.7207234", "0.7141869", "0.6775887", "0.7442127"], "SrRuleTree": ["<#cortana_teams_clm> !sent_start tell <#TEAMSUSER_CONTACTNAME> Cruise </#TEAMSUSER_CONTACTNAME> that are you still working !sent_end </#cortana_teams_clm>", "<#baseModel> !sent_start tell cruise that are you still working !sent_end </#baseModel>", "<#baseModel> !sent_start tell cruz that are you still working !sent_end </#baseModel>", "<#cortana_teams_clm> !sent_start tell <#TEAMSUSER_CONTACTNAME> Cruise </#TEAMSUSER_CONTACTNAME> that /are\\+you\\+still/are+you+still/ working !sent_end </#cortana_teams_clm>", "<#cortana_teams_clm> !sent_start tell <#TEAMSUSER_CONTACTNAME> Cruise </#TEAMSUSER_CONTACTNAME> that /are\\+you/are+you/ still working !sent_end </#cortana_teams_clm>"]}	android-phone		[]	1.13	1
003bf716-dead-4c47-956a-be0f8127a936	0	user	Send a message.	Alright, who's the message going to?	COMMUNICATION	send_text	Send a message.	6/16/2020 7:52:27 AM	TeamsVoiceSkill	Speech	{"SrSentences": ["Send a message.", "Send a message.", "Send a message.", "Send a message.", "Send a message."], "SrSentencesScores": ["0.83529466", "0.8509145", "0.7880162", "0.8667832", "0.70473546"]}	android-phone		[]	1.13	217
004630ba-748a-4bef-8117-b6c81dc241ef	0	user	Open the SM PowerPoint.	. 	FILES	file_open	Open the <file_keyword>SM</file_keyword> <file_type>PowerPoint</file_type>.	6/28/2020 9:27:12 AM	TeamsVoiceSkill	Speech	{"SrSentences": ["Open the SM PowerPoint.", "Open the SM PowerPoint.", "Open the SM PowerPoint.", "Open the SM PowerPoint.", "Open the SM power point."], "SrSentencesScores": ["0.84475553", "0.846882", "0.83200467", "0.83016276", "0.86093295"], "SrRuleTree": ["<#cortana_teams_clm> !sent_start open the <#FILE_TITLE> SM </#FILE_TITLE> powerpoint !sent_end </#cortana_teams_clm>", "<#cortana_teams_clm> !sent_start open the <#DECK_NAME> SM </#DECK_NAME> powerpoint !sent_end </#cortana_teams_clm>", "<#cortana_teams_clm> !sent_start open the <#TEAMSUSER_CONTACTNAME> SM </#TEAMSUSER_CONTACTNAME> powerpoint !sent_end </#cortana_teams_clm>", "<#cortana_teams_clm> !sent_start open the sm powerpoint !sent_end </#cortana_teams_clm>", "<#cortana_teams_clm> !sent_start open the <#FILE_TITLE> SM </#FILE_TITLE> power point !sent_end </#cortana_teams_clm>"]}	android-phone		[]	1.13	1
0047ef3f-e124-4e08-8ac0-83877f423faf	0	user	Go to product slide.		INMEETING	goto_slide	Go to <slide_name>product</slide_name> slide.	6/4/2020 1:32:17 PM	TeamsVoiceSkill	Speech	{"SrSentences": ["Go to product slide.", "Go to product slide.", "Go to product slide.", "Go to a product slide.", "Goto product slide."], "SrSentencesScores": ["0.7408248", "0.80852085", "0.8198659", "0.8730375", "0.64105433"]}	ios		[]	1.13	1
00508bae-60e1-40c8-b1e7-5fa3686476ee	0	user	Resume the meeting.	OK, Resuming the call.	COMMUNICATION	resume	Resume the meeting.	6/17/2020 7:51:32 AM	TeamsVoiceSkill	Speech	{"SrSentences": ["Resume the meeting.", "Resume the meeting.", "Resume to meeting.", "Resume this meeting.", "Resume that meeting."], "SrSentencesScores": ["0.9098987", "0.82383496", "0.90167034", "0.87773323", "0.8604979"]}	android-phone		[]	1.13	18
0051132a-fb35-48e6-bf13-df0469778ea4	0	user	Transfer call to Gemechu.	Alright, Which one would you like to transfer the call to?	COMMUNICATION	transfer	Transfer call to <contact_name>Gemechu</contact_name>.	6/2/2020 10:38:17 PM	TeamsVoiceSkill	Speech	{"SrSentences": ["Transfer call to Gemechu.", "Transfer call to get me Chu.", "Transfer call to get me too.", "Transfer call to get me to.", "Transfer call to get Me 2."], "SrSentencesScores": ["0.7939476", "0.82156885", "0.83459055", "0.88917035", "0.83277124"]}	android-phone		[]	1.13	12
0052fb73-e8e9-4fc8-b39f-06b29b474e4c	0	user	Cancel my 2:00 PM meeting.	OK, tomorrow at 8:00 AM you have Yujia's OOF 6/25~28 - Dragon Boat Festival. Should I decline this?	CALENDAR	delete_calendar_entry	Cancel my <start_time>2:00 PM</start_time> meeting.	6/24/2020 7:06:08 AM	TeamsVoiceSkill	Speech	{"SrSentences": ["Cancel my 2:00 PM meeting.", "Cancel my 2:00 PM meeting.", "Cancel my 2:00 PM meeting.", "Cancel my 2:00 PM meeting.", "Cancel my 3:00 PM meeting."], "SrSentencesScores": ["0.91218466", "0.91164434", "0.89957994", "0.8704423", "0.8677447"], "SrRuleTree": ["<#baseModel> !sent_start cancel my two PM meeting !sent_end </#baseModel>", "<#cortana_teams_clm> !sent_start cancel my <#TIME> two PM </#TIME> meeting !sent_end </#cortana_teams_clm>", "<#cortana_teams_clm> !sent_start cancel my two PM meeting !sent_end </#cortana_teams_clm>", "<#cortana_teams_clm> !sent_start cancel my two pm meeting !sent_end </#cortana_teams_clm>", "<#cortana_teams_clm> !sent_start cancel my three pm meeting !sent_end </#cortana_teams_clm>"]}	ios		[]	1.13	19
005529f4-94de-4c18-845f-b7da6b82df52	0	user	Share the doc I was working on with Sha.	Which Word doc should I share?	FILES	file_share	Share the <file_type>doc</file_type> <contact_name>I</contact_name> was <file_action>working</file_action> on with <to_contact_name>Sha</to_contact_name>.	6/16/2020 10:13:24 PM	TeamsVoiceSkill	Speech	{"SrSentences": ["Share the doc I was working on with Sha.", "Share the doc I was working on with Sharat.", "Share the doc I was working on with Sha Li.", "Share the doc I was working on with Chava.", "Share the doc I was working on with Shi."], "SrSentencesScores": ["0.8982556", "0.8847299", "0.8981099", "0.8605382", "0.8230706"]}	ios		[]	1.13	6
00597781-b0a1-481c-a25c-ee3fdc422131	0	user	Message Rose.	What's your message?	COMMUNICATION	send_text	Message <contact_name>Rose</contact_name>.	6/10/2020 6:02:17 AM	TeamsVoiceSkill	Speech	{"SrSentences": ["Message Rose.", "Message Zhu Rose.", "Message rules.", "Message rose.", "Message rose."], "SrSentencesScores": ["0.86150116", "0.8536329", "0.6992202", "0.65853494", "0.6619055"]}	ios		[]	1.13	206
0063b803-bde7-4c97-8af1-1825fe425aab	0	user	Send an email.	I'm sorry, but I can't help with that.	NOTSURE	other_domain	send an email	6/30/2020 12:57:35 AM	TeamsVoiceSkill	Speech	{"SrSentences": ["Send an email.", "Send an email.", "Send an email.", "Send an email.", "Send an E Mail."], "SrSentencesScores": ["0.8688652", "0.8656002", "0.8092441", "0.898413", "0.9144116"], "SrRuleTree": ["<#baseModel> !sent_start send an email !sent_end </#baseModel>", "<#cortana_teams_clm> !sent_start send an email !sent_end </#cortana_teams_clm>", "<#cortana_teams_clm> !sent_start /send\\+an\\+email/send+an+email/ !sent_end </#cortana_teams_clm>", "<#cortana_teams_clm> !sent_start send /an\\+email/an+email/ !sent_end </#cortana_teams_clm>", "<#cortana_teams_clm> !sent_start send an e mail !sent_end </#cortana_teams_clm>"]}	ios		[]	1.13	4
007895a8-6104-4370-b874-11dcbeab046a	0	user	Hey Cortana tell me a joke.	What's brown and sticky? A stick.	NOTSURE	other_domain	hey cortana tell me a joke	6/30/2020 7:56:05 AM	TeamsVoiceSkill	Speech	{"SrSentences": ["Hey Cortana tell me a joke.", "Cortana tell me a joke.", "Hey Cortana tell me a joke.", "Cortana tell me a joke.", "Hey Cortana tell me a joke."], "SrSentencesScores": ["0.87615967", "0.85974133", "0.8621126", "0.8453516", "0.85095376"], "SrRuleTree": ["<#prefix> !sent_start hey cortana !sent_end </#prefix> <#baseModel> !sent_start tell me a joke !sent_end </#baseModel>", "<#prefix> !sent_start cortana !sent_end </#prefix> <#baseModel> !sent_start tell me a joke !sent_end </#baseModel>", "<#prefix> !sent_start hey cortana !sent_end </#prefix> <#cortana_teams_clm> !sent_start tell me a joke !sent_end </#cortana_teams_clm>", "<#prefix> !sent_start cortana !sent_end </#prefix> <#cortana_teams_clm> !sent_start tell me a joke !sent_end </#cortana_teams_clm>", "<#prefix> !sent_start hey cortana !sent_end </#prefix> <#cortana_teams_clm> !sent_start /tell\\+me/tell+me/ /a\\+joke/a+joke/ !sent_end </#cortana_teams_clm>"]}	android-phone		[]	1.13	119
0079193b-f2c5-4c55-ab3c-8a90403789cb	0	user	What meetings do I have tomorrow?	I found 14 events for tomorrow.	CALENDAR	find_calendar_entry	what meetings do i have <start_date>tomorrow</start_date>	6/14/2020 3:03:17 PM	TeamsVoiceSkill	Speech	{"SrSentences": ["What meetings do I have tomorrow?", "What meetings do I have tomorrow?", "What meetings do I have tomorrow?", "What meetings do I have tomorrow?", "What meetings do I have tomorrow?"], "SrSentencesScores": ["0.9164013", "0.9183174", "0.908742", "0.8776821", "0.9039937"]}	ios		[]	1.13	56
007d129a-1efc-406b-b702-8288b96d0ec2	0	user	Message Rose that I am running late.	Send it, or change it?	COMMUNICATION	send_text	Message <contact_name>Rose</contact_name> that <message>I am running late</message>.	6/17/2020 8:10:03 AM	TeamsVoiceSkill	Speech	{"SrSentences": ["Message Rose that I am running late.", "Message Rose Zhu that I am running late.", "Message Zhu Rose that I am running late.", "Message Rose that I am running mate.", "Message Rose that I'm running late."], "SrSentencesScores": ["0.85526365", "0.8721774", "0.8484597", "0.849363", "0.8509477"]}	ios		[]	1.13	12
007d3e46-72f3-4275-ae39-75f4c8fe480c	0	user	Present City Of Romance deck.	Sure thing, I'll pull up the presentation.	INMEETING	start_presenting	Present <deck_name>City Of Romance</deck_name> deck.	6/22/2020 10:10:50 PM	TeamsVoiceSkill	Speech	{"SrSentences": ["Present City Of Romance deck.", "Present the City Of Romance deck.", "Present City Of Romance doc.", "Present City Of Romance dark.", "Present City Of Romance doc."], "SrSentencesScores": ["0.8119624", "0.8335127", "0.7400849", "0.7648909", "0.7165864"], "SrRuleTree": ["<#cortana_teams_clm> !sent_start present <#DECK_NAME> City Of Romance </#DECK_NAME> deck !sent_end </#cortana_teams_clm>", "<#cortana_teams_clm> !sent_start present the <#DECK_NAME> City Of Romance </#DECK_NAME> deck !sent_end </#cortana_teams_clm>", "<#cortana_teams_clm> !sent_start present <#FILE_TITLE> City Of Romance </#FILE_TITLE> doc !sent_end </#cortana_teams_clm>", "<#cortana_teams_clm> !sent_start present <#DECK_NAME> City Of Romance </#DECK_NAME> dark !sent_end </#cortana_teams_clm>", "<#cortana_teams_clm> !sent_start present <#DECK_NAME> City Of Romance </#DECK_NAME> doc !sent_end </#cortana_teams_clm>"]}	android-phone		[]	1.13	2
007d997d-19dd-4c44-883f-e64d7830f1ad	0	user	Drawing meeting.	Sorry, I can't put things on your calendar here.	CALENDAR	create_calendar_entry	<title>Drawing</title> meeting.	6/28/2020 9:29:10 AM	TeamsVoiceSkill	Speech	{"SrSentences": ["Drawing meeting.", "Join my meeting.", "John meeting.", "Join meeting.", "Drawing meeting."], "SrSentencesScores": ["0.55351657", "0.6637923", "0.46573606", "0.42555273", "0.47529978"], "SrRuleTree": ["<#cortana_teams_clm> !sent_start drawing meeting !sent_end </#cortana_teams_clm>", "<#cortana_teams_clm> !sent_start join my meeting !sent_end </#cortana_teams_clm>", "<#cortana_teams_clm> !sent_start john meeting !sent_end </#cortana_teams_clm>", "<#cortana_teams_clm> !sent_start join meeting !sent_end </#cortana_teams_clm>", "<#baseModel> !sent_start drawing meeting !sent_end </#baseModel>"]}	android-phone		[]	1.13	3
00854e0a-f051-4e4d-991c-9b4bac0d8e69	0	user	3rd adaptive cards too little.	I'm sorry, but I can't help with that.	NOTSURE	other_domain	3rd adaptive cards too little.	6/2/2020 9:09:49 AM	TeamsVoiceSkill	Speech	{"SrSentences": ["3rd adaptive cards too little.", "Start adaptive cards too little.", "3rd adaptive colored stool.", "3rd adaptive cards tool.", "Start adaptive colored stool."], "SrSentencesScores": ["0.5337314", "0.5959923", "0.47002366", "0.49794686", "0.5396759"]}	ios		[]	1.13	1
008dbb27-e018-4d00-9523-407e811499b2	0	user	Share files with meeting.	Sorry, I'm not able to help with this one.	FILES	file_share	Share files with <sharetarget_type>meeting</sharetarget_type>.	6/9/2020 7:49:12 AM	TeamsVoiceSkill	Speech	{"SrSentences": ["Share files with meeting.", "Share files with my meeting.", "Share file this with my meeting.", "She files with meeting.", "Share files with meetings."], "SrSentencesScores": ["0.74258894", "0.8049248", "0.8292559", "0.61386234", "0.6965979"]}	ios		[]	1.13	10
008e23c5-f1f5-4903-b47f-d4c32bb21c5f	0	user	Navigate to hello slide.		INMEETING	goto_slide	Navigate to <slide_name>hello</slide_name> slide.	6/15/2020 7:03:17 AM	TeamsVoiceSkill	Speech	{"SrSentences": ["Navigate to hello slide.", "Navigate to Halo slide.", "Navigate to hollow slide.", "Navigate 2 hello slide.", "Navigate to hello side."], "SrSentencesScores": ["0.82105905", "0.7685107", "0.783892", "0.82237524", "0.7165967"]}	ios		[]	1.13	12
00902219-96a7-4d69-b032-710c6791f190	0	user	So adaptive cards too.	I'm sorry, but I can't help with that.	NOTSURE	other_domain	So adaptive cards too.	6/2/2020 8:58:02 AM	TeamsVoiceSkill	Speech	{"SrSentences": ["So adaptive cards too.", "Search adaptive cards too.", "Start adaptive cards too.", "So adaptive cards tool.", "So adaptive cards dude."], "SrSentencesScores": ["0.5867138", "0.62868303", "0.6251222", "0.5368828", "0.51450443"]}	ios		[]	1.13	1
00971a19-94bb-410e-9c9f-9ee54241ad67	0	user	Message from Paul.	Sorry, I'm not able to help with this one.	COMMUNICATION	search_messages	<search_query>Message from Paul</search_query>.	6/10/2020 3:52:59 AM	TeamsVoiceSkill	Speech	{"SrSentences": ["Message from Paul.", "Paul.", "Message to Paul.", "Message Paul.", "The message from Paul."], "SrSentencesScores": ["0.68794376", "0.7555989", "0.6533288", "0.46844468", "0.6486979"]}	ios		[]	1.13	1
009bb2f4-c36c-4d27-b3e4-6cff9b109721	0	user	Share the blue will talk with Nick.	Sorry, I don't know the answer to this one.	NOTSURE	other_domain	Share the blue will talk with Nick.	6/3/2020 6:27:04 PM	TeamsVoiceSkill	Speech	{"SrSentences": ["Share the blue will talk with Nick.", "Share the blue will talk with Nick.", "Share the Blu will talk with Nick.", "Share the blew will talk with Nick.", "Share the Blu will talk with Nick."], "SrSentencesScores": ["0.7142002", "0.6371675", "0.65342474", "0.66438144", "0.5810466"]}	ios		[]	1.13	1
00a034b5-71e9-43d4-a0b5-94ce9455652e	0	user	Send message to Ori.	What's your message?	COMMUNICATION	send_text	Send message to <contact_name>Ori</contact_name>.	6/16/2020 7:18:50 AM	TeamsVoiceSkill	Speech	{"SrSentences": ["Send message to Ori.", "Send message to rose.", "Send message to Rhodes.", "Send message to roads.", "Send message to Rhodes."], "SrSentencesScores": ["0.6862366", "0.5556098", "0.5683106", "0.5674931", "0.565287"]}	android-phone		[]	1.13	3
00a06fac-0052-447b-979a-8d3d1dda6238	0	user	I cannot give the full expansion tactically.	Sorry, I don't know the answer to this one.	NOTSURE	other_domain	I cannot give the full expansion tactically.	6/2/2020 3:26:56 AM	TeamsVoiceSkill	Speech	{"SrSentences": ["I cannot give the full expansion tactically.", "I cannot give the full expression tactically.", "I cannot give the full suspension tactically.", "I cannot give the full expansion technically.", "I cannot give the full expression technically."], "SrSentencesScores": ["0.6665911", "0.6871844", "0.6914729", "0.7040512", "0.72212535"]}	ios		[]	1.13	1
00a2b3e5-3fb1-4f1d-a761-b10b40f81644	0	user	Cancel my own meeting.	Sorry, I didn't find any events about own for today.	CALENDAR	delete_calendar_entry	Cancel my <title>own</title> meeting.	6/29/2020 11:02:56 PM	TeamsVoiceSkill	Speech	{"SrSentences": ["Cancel my own meeting.", "Cancel my meeting.", "Cancel my old meeting.", "Cancel my O meeting.", "Cancel my oh meeting."], "SrSentencesScores": ["0.70380956", "0.8257081", "0.6730182", "0.66268873", "0.6452789"], "SrRuleTree": ["<#cortana_teams_clm> !sent_start cancel my own meeting !sent_end </#cortana_teams_clm>", "<#cortana_teams_clm> !sent_start cancel my meeting !sent_end </#cortana_teams_clm>", "<#cortana_teams_clm> !sent_start cancel my old meeting !sent_end </#cortana_teams_clm>", "<#cortana_teams_clm> !sent_start cancel my o meeting !sent_end </#cortana_teams_clm>", "<#cortana_teams_clm> !sent_start cancel my oh meeting !sent_end </#cortana_teams_clm>"]}	android-phone		[]	1.13	1
00aebefa-cdd3-40fd-b2af-46f5efe329f8	0	user	Present my deck.	OK, which presentation?	INMEETING	start_presenting	Present my deck.	6/8/2020 2:09:22 AM	TeamsVoiceSkill	Speech	{"SrSentences": ["Present my deck.", "Present to my deck.", "Present my deck I.", "Present a my deck.", "Present to my back."], "SrSentencesScores": ["0.8774401", "0.8116294", "0.8756848", "0.73184586", "0.80661553"]}	android-phone		[]	1.13	57
00bc87b5-7ea9-4189-8044-6310ad5d0cfe	0	user	Hey Cortana share file with this chat.	. 	FILES	file_share	Hey Cortana share file with <sharetarget_name>this</sharetarget_name> <sharetarget_type>chat</sharetarget_type>.	6/15/2020 10:19:54 AM	TeamsVoiceSkill	Speech	{"SrSentences": ["Hey Cortana share file with this chat.", "Cortana share file with this chat.", "Hey Cortana share file with this chat bot.", "Cortana share file with this chat bot.", "Hey Cortana share file with this."], "SrSentencesScores": ["0.8848501", "0.87818027", "0.88160104", "0.87424064", "0.8788416"]}	ios		[]	1.13	8
00c0449e-3dbf-4bc2-b324-268b7fa6e904	0	user	Call Alon Aharon.	Calling Alon Aharon	COMMUNICATION	make_call	Call <contact_name>Alon Aharon</contact_name>.	6/8/2020 1:00:58 PM	TeamsVoiceSkill	Speech	{"SrSentences": ["Call Alon Aharon.", "Call Alon at home.", "Call Alon home.", "Call Allen home.", "Call Alan home."], "SrSentencesScores": ["0.8407011", "0.8260032", "0.59771025", "0.59393233", "0.57455945"]}	ios		[]	1.13	1
00c070d1-32de-4392-91de-f4aeb1c38f51	0	user	Connect me to my meeting.	Joining your 2:30 PM. 	CALENDAR	connect_to_meeting	Connect me to my meeting.	6/15/2020 9:30:27 PM	TeamsVoiceSkill	Speech	{"SrSentences": ["Connect me to my meeting.", "Connect me to my meeting.", "Connect me to my meeting.", "Connect me to my meetings.", "Connect me to my meetings."], "SrSentencesScores": ["0.8698753", "0.87817544", "0.6599756", "0.84415716", "0.78825516"]}	ios		[]	1.13	2
