ConversationId	MessageId	MessageTimestamp	MessageFrom	MessageText	CortanaResponse	JudgedDomain	JudgedIntent	JudgedConstraints	MetaData	ConversationContext	Dataset	SampleType	Frequency	GuidelineVersion
150b9c5b-1219-4bc2-b5ef-bb195d9b7aa4	0	2/7/2020 9:38	user	Next meeting.		CALENDAR	find_calendar_entry	<start_time>Next</start_time> meeting.	[]		Teams	Speech	102	21.1
5ceb5ab7-64f4-4d88-8fab-14bde5add2dd	0	2/11/2020 9:24	user	What's on my calendar?		CALENDAR	find_calendar_entry	What&apos;s on my calendar?	[]		Teams	Speech	96	21.1
50c175a2-3df5-4d9c-b9fb-0f86716deeb7	0	2/18/2020 6:00	user	My next meeting.		CALENDAR	find_calendar_entry	My <start_time>next</start_time> meeting.	[]		Teams	Speech	93	21.1
f2d3256d-b4e8-4cb4-982d-667904d41745	0	2/5/2020 3:10	user	Make a call.		COMMUNICATION	make_call	Make a call.	[]		Teams	Speech	92	21.1
a98efefd-5656-4fc8-a928-428126f4b0ca	0	2/10/2020 4:00	user	Hello hello hello.		NOTSURE	notsure_other	Hello hello hello.	[]		Teams	Speech	91	21.1
c056f203-bbc9-40b3-8dcf-b1fe9358a1eb	0	2/24/2020 4:29	user	What meetings do I have today?		CALENDAR	find_calendar_entry	What meetings do I have <start_date>today</start_date>?	[]		Teams	Speech	79	21.1
7e7534e2-fb3a-4007-acfa-e7dad3efd160	0	2/19/2020 8:52	user	What meetings do I have tomorrow?		CALENDAR	find_calendar_entry	What meetings do I have <start_date>tomorrow</start_date>?	[]		Teams	Speech	78	21.1
0361b3b4-00bf-49ea-b2bd-c2fcac7992c8	0	2/11/2020 14:30	user	End the meeting.		CALENDAR	disconnect_from_meeting	End the meeting.	[]		Teams	Speech	66	21.1
8ebb4416-50a5-457c-ae8b-42a40944e3d5	0	2/10/2020 10:02	user	Who is Harry?		PEOPLE	search_people_by_name	Who is <contact_name>Harry</contact_name>?	[]		Teams	Speech	61	21.1
aac02955-6817-489d-b04a-e1b8818381e6	0	2/3/2020 3:39	user	Send feedback.		NOTSURE	other_domain	Send feedback.	[]		Teams	Speech	59	21.1
cd0d7d52-7e24-486d-9435-ed2b128e7c39	0	2/19/2020 1:17	user	Join the meeting.		CALENDAR	connect_to_meeting	Join the meeting.	[]		Teams	Speech	52	21.1
5b2d8ec7-236f-4dd5-8f0a-aeeca74ff11e	0	2/4/2020 6:11	user	Open a file.		FILES	file_open	Open a file.	[]		Teams	Speech	52	21.1
051d2d2a-afae-43fe-be4d-ee9ef6b4e744	0	2/17/2020 10:32	user	Next slide.		INMEETING	next_slide	Next slide.	[]		Teams	Speech	49	21.1
4f6958c7-c6ed-4dd0-8a5b-e97ef8bc9bc6	0	2/12/2020 4:29	user	Call.		COMMUNICATION	make_call	Call.	[]		Teams	Speech	48	21.1
7768430f-462d-4bd9-9fb3-abbe319f3df0	0	2/18/2020 2:57	user	Hold the call.		COMMUNICATION	hold	Hold the call.	[]		Teams	Speech	42	21.1
e045aae9-7caf-4755-b10f-af58f23cdb2e	0	2/23/2020 11:55	user	Read messages.		COMMUNICATION	query_message	Read messages.	[]		Teams	Speech	41	21.1
3657cdf1-c82a-425b-a00a-53effa018574	0	2/7/2020 23:15	user	Go to settings.		NOTSURE	other_domain	Go to settings.	[]		Teams	Speech	40	21.1
d7c22c48-343f-4245-95cd-ad79a32bcc18	0	2/19/2020 5:59	user	Hello hello.		NOTSURE	other_domain	Hello hello.	[]		Teams	Speech	38	21.1
83a851f3-d083-48e3-8172-f1fff21d2158	0	2/27/2020 6:34	user	Hold the meeting.		CALENDAR	connect_to_meeting	Hold the meeting.	[]		Teams	Speech	38	21.1
92269665-19ab-4a51-81ae-343aa034782d	0	2/5/2020 7:34	user	Transfer the call.		COMMUNICATION	transfer	Transfer the call.	[]		Teams	Speech	36	21.1
b187d3b9-bb74-492a-8392-12499e77b80a	0	2/10/2020 7:06	user	What do I have tomorrow?		CALENDAR	find_calendar_entry	What do I have <start_date>tomorrow</start_date>?	[]		Teams	Speech	35	21.1
b2fac69f-8012-41d7-a930-83e3ff583a03	0	2/27/2020 23:44	user	Hi.		NOTSURE	other_domain	Hi.	[]		Teams	Speech	34	21.1
041e7ca7-11cb-43df-9fdf-5b5e64154ae8	0	2/10/2020 18:47	user	Cancel.		COMMON	cancel	Cancel.	[]		Teams	Speech	34	21.1
6c1ea3d5-29ea-4dc9-a7e4-296557c99351	0	2/20/2020 2:51	user	Open file.		FILES	file_open	Open file.	[]		Teams	Speech	33	21.1
086a405c-2f27-422c-9b90-9af71c80e727	0	2/7/2020 3:55	user	Navigate to calendar.		CALENDAR	navigate_calendar	Navigate to calendar.	[]		Teams	Speech	33	21.1
1252d759-381c-4c95-9179-4b410234f74d	0	2/5/2020 9:08	user	Set my status to busy.		TEAMSACTION	teamsuser_setstatus	Set my status to <teamsuser_status>busy</teamsuser_status>.	[]		Teams	Speech	33	21.1
df03b6bd-c5f7-477d-bc43-71bcaa6cd372	0	2/6/2020 19:27	user	Hey Cortana join my meeting.		CALENDAR	connect_to_meeting	Hey Cortana join my meeting.	[]		Teams	Speech	31	21.1
7c6ba591-5e0a-4593-9fa0-0fb98b563688	0	2/25/2020 7:27	user	Share Cortana file with Rose.		FILES	file_share	Share <file_keyword>Cortana</file_keyword> file with <to_contact_name>Rose</to_contact_name>.	[]		Teams	Speech	30	21.1
d1b59a28-61b7-4267-870e-6ec426b3b29a	0	2/16/2020 12:19	user	What is new testing?		NOTSURE	other_domain	What is new testing?	[]		Teams	Speech	29	21.1
66c7eed3-50b8-450e-8183-581b18f3c9dd	0	2/19/2020 13:12	user	Who is Dexter?		PEOPLE	search_people_by_name	Who is <contact_name>Dexter</contact_name>?	[]		Teams	Speech	29	21.1
bc96fb19-dfae-4b8d-8955-3415a4130244	0	2/26/2020 21:12	user	Share the attached presentation.		FILES	file_share	Share the <attachment>attached</attachment> <file_type>presentation</file_type>.	[]		Teams	Speech	29	21.1
7004d82e-a4dc-42d5-b31c-0c91168c80fa	0	2/21/2020 0:40	user	Where is my next meeting?		CALENDAR	find_calendar_where	Where is my <start_time>next</start_time> meeting?	[]		Teams	Speech	29	21.1
434c472d-d928-4545-a769-a51e0593f8db	0	2/18/2020 13:59	user	My last meeting.		CALENDAR	find_calendar_entry	My <order_ref>last</order_ref> meeting.	[]		Teams	Speech	28	21.1
8f14f767-b6cd-4c8f-a20e-008d8e6fa298	0	2/2/2020 11:23	user	End the call.		COMMUNICATION	end_call	End the call.	[]		Teams	Speech	28	21.1
16d8c6f1-fdd9-4e6e-babb-6731b992a2c4	0	2/17/2020 8:49	user	Go to my recent files.		FILES	file_navigate	Go to <contact_name>my</contact_name> <file_recency>recent</file_recency> files.	[]		Teams	Speech	28	21.1
975c8932-9a9c-42fb-a91c-77d8c46fe395	0	2/12/2020 22:04	user	Add Cruise to the call.		COMMUNICATION	add_to_call	Add <contact_name>Cruise</contact_name> to the call.	[]		Teams	Speech	27	21.1
e9adb756-9da8-48b0-b67e-0a5f16ad8a8a	0	2/17/2020 2:59	user	Call Xue GAO.		COMMUNICATION	make_call	Call <contact_name>Xue GAO</contact_name>.	[]		Teams	Speech	26	21.1
fa8ee8e8-2a42-4683-a906-6dc8115ff11d	0	2/26/2020 19:52	user	Hey Cortana join my next meeting.		CALENDAR	connect_to_meeting	Hey Cortana join my <start_time>next</start_time> meeting.	[]		Teams	Speech	26	21.1
74c4df2d-a37c-471c-a737-cb28847fd40a	0	2/12/2020 20:31	user	When's my next meeting?		CALENDAR	find_calendar_when	When&apos;s my <start_time>next</start_time> meeting?	[]		Teams	Speech	26	21.1
f8e82b80-b201-46b4-8c43-92c946877983	0	2/13/2020 0:33	user	Show me my at mentions.		TEAMSACTION	teamsuser_showactivity	Show me my <teamsuser_activitytype>at mentions</teamsuser_activitytype>.	[]		Teams	Speech	26	21.1
a19a27e1-2acf-4a90-80b8-87c161b8a396	0	2/4/2020 6:45	user	Cancel my meeting.		CALENDAR	delete_calendar_entry	Cancel my meeting.	[]		Teams	Speech	26	21.1
6bc18dc5-aefc-4fc9-884d-af0a7debf062	0	2/11/2020 6:25	user	Go to Rose chat.		TEAMSACTION	teamsuser_openchat	Go to <contact_name>Rose</contact_name> chat.	[]		Teams	Speech	26	21.1
7ce06b49-4f49-499b-a642-b20925d74868	0	2/14/2020 23:06	user	Send message.		COMMUNICATION	send_text	Send message.	[]		Teams	Speech	25	21.1
722de29e-9ab5-4289-be31-cc65c186eb82	0	2/10/2020 6:45	user	Go to saved items.		TEAMSACTION	teamsuser_showactivity	Go to <teamsuser_activitytype>saved items</teamsuser_activitytype>.	[]		Teams	Speech	25	21.1
9a44375f-9f4c-4f88-b646-1744db8f66a9	0	2/24/2020 5:35	user	Show me my activity.		TEAMSACTION	teamsuser_showactivity	Show me my activity.	[]		Teams	Speech	25	21.1
4936ae1f-3bc0-4993-847c-f2e6fde87b67	0	2/11/2020 2:14	user	Who is Lukas Hu?		PEOPLE	search_people_by_name	Who is <contact_name>Lukas Hu</contact_name>?	[]		Teams	Speech	24	21.1
0b8000ab-1d93-4200-bc8a-a6d8b302484e	0	2/19/2020 11:40	user	Get my messages.		COMMUNICATION	query_message	Get my messages.	[]		Teams	Speech	24	21.1
f4f4d4d6-b315-4120-bfd0-c69850d1b0de	0	2/18/2020 15:00	user	Join meeting.		CALENDAR	connect_to_meeting	Join meeting.	[]		Teams	Speech	24	21.1
b1039de9-ca17-47ff-a38a-9391beeb2ff2	0	2/21/2020 7:02	user	Show me my calendar.		CALENDAR	navigate_calendar	Show me my calendar.	[]		Teams	Speech	24	21.1
0f356052-c0bc-4dca-a597-0e95fc36e866	0	2/17/2020 4:17	user	Go to my calendar.		CALENDAR	navigate_calendar	Go to my calendar.	[]		Teams	Speech	24	21.1
c987feea-e67d-4c3e-846e-70eabe4ec4e6	0	2/7/2020 2:01	user	When is my next meeting with Carter?		CALENDAR	find_calendar_when	When is my <start_time>next</start_time> meeting with <contact_name>Carter</contact_name>?	[]		Teams	Speech	23	21.1
fad39701-c995-4ee5-8855-9132127b7015	0	2/7/2020 5:58	user	Cancel my next meeting.		CALENDAR	delete_calendar_entry	Cancel my <start_time>next</start_time> meeting.	[]		Teams	Speech	23	21.1
e4311475-e6a5-4e61-88bd-89f4404e05a2	0	2/20/2020 2:34	user	What meetings do I have?		CALENDAR	find_calendar_entry	What meetings do I have?	[]		Teams	Speech	22	21.1
f2b0e5fb-1453-4dfd-bf97-dba2ad637d00	0	2/24/2020 7:26	user	Search.		TEAMSACTION	teamspace_search	Search.	[]		Teams	Speech	22	21.1
b26f8c80-6c8e-4408-a2cb-ad8837887553	0	2/20/2020 17:11	user	Who is Jim?		PEOPLE	search_people_by_name	Who is <contact_name>Jim</contact_name>?	[]		Teams	Speech	22	21.1
e59bce1c-d06a-4792-a0f8-81345e60b608	0	2/21/2020 6:45	user	Hold call.		COMMUNICATION	hold	Hold call.	[]		Teams	Speech	22	21.1
c6d69f2c-1eb0-4c63-96a5-df6ec9678cfd	0	2/19/2020 7:25	user	Go to unread activity.		TEAMSACTION	teamsuser_showactivity	Go to <teamsuser_activitytype>unread</teamsuser_activitytype> activity.	[]		Teams	Speech	22	21.1
41948d00-cdb5-493b-b5f1-31b9a32125fe	0	2/13/2020 8:11	user	Set my status to available.		TEAMSACTION	teamsuser_setstatus	Set my status to <teamsuser_status>available</teamsuser_status>.	[]		Teams	Speech	22	21.1
fd9f83bf-3dd5-4095-bd67-ccc34fd4caef	0	2/14/2020 6:12	user	Hey Cortana when is my next meeting.		CALENDAR	find_calendar_when	Hey Cortana when is my <start_time>next</start_time> meeting.	[]		Teams	Speech	21	21.1
39fae257-ce1d-44ab-88fe-6c41b1a2809f	0	2/7/2020 21:15	user	Add Nick to the call.		COMMUNICATION	add_to_call	Add <contact_name>Nick</contact_name> to the call.	[]		Teams	Speech	21	21.1
9800a4ba-fa43-4c9c-bcae-fede4bbf5e5f	0	2/14/2020 22:04	user	Open the file I was working on.		FILES	file_open	Open the file <contact_name>I</contact_name> was <file_action>working</file_action> on.	[]		Teams	Speech	21	21.1
e8c6eab3-faa1-481e-9096-7146bbae2abf	0	2/20/2020 11:37	user	Cortana next meeting.		CALENDAR	find_calendar_entry	Cortana <start_time>next</start_time> meeting.	[]		Teams	Speech	20	21.1
6df51718-8d8e-4061-a0b7-1536d3df80db	0	2/13/2020 21:43	user	Dial.		COMMUNICATION	make_call	Dial.	[]		Teams	Speech	20	21.1
770dbe09-16a4-45da-8cd6-fcc9d5e091be	0	2/19/2020 6:57	user	Send a message to my next meeting.		COMMUNICATION	send_text_meeting	Send a message to my <order_ref>next</order_ref> meeting.	[]		Teams	Speech	19	21.1
a96fc169-d50a-4f0d-92e2-111401315268	0	2/20/2020 11:08	user	Share file.		FILES	file_share	Share file.	[]		Teams	Speech	19	21.1
a35e5d5a-1df8-4af0-b7bb-6a5b379b656e	0	2/20/2020 21:17	user	When is my next meeting with Michael?		CALENDAR	find_calendar_when	When is my <start_time>next</start_time> meeting with <contact_name>Michael</contact_name>?	[]		Teams	Speech	19	21.1
c791dffe-3100-4f51-9db6-fd8c1b528bcb	0	2/14/2020 17:04	user	Transfer call.		COMMUNICATION	transfer	Transfer call.	[]		Teams	Speech	19	21.1
74ced9a2-f123-4b1e-b76a-923133b016c2	0	2/14/2020 16:44	user	Add Cruise to my call.		COMMUNICATION	add_to_call	Add <contact_name>Cruise</contact_name> to my call.	[]		Teams	Speech	19	21.1
e090141c-ce62-4719-90d2-537c7b718aa2	0	2/6/2020 17:33	user	What do I have next?		CALENDAR	find_calendar_entry	What do I have <start_time>next</start_time>?	[]		Teams	Speech	18	21.1
a577cdd0-9509-4af4-b673-eb8448279d67	0	2/24/2020 2:21	user	What is my next meeting?		CALENDAR	find_calendar_entry	What is my <start_time>next</start_time> meeting?	[]		Teams	Speech	18	21.1
e23b339b-e976-4730-bdaf-51e1eb397b58	0	2/20/2020 11:29	user	Cortana Cortana.		NOTSURE	other_domain	Cortana Cortana.	[]		Teams	Speech	18	21.1
cb3ab86e-7d47-4c32-a79a-76ebe62be3b4	0	2/6/2020 9:12	user	Share the deck.		FILES	file_share	Share the <file_type>deck</file_type>.	[]		Teams	Speech	18	21.1
1ec1433f-52e8-46b7-80a2-e5daeba51716	0	2/21/2020 16:50	user	Make a call to.		COMMUNICATION	make_call	Make a call to.	[]		Teams	Speech	18	21.1
8d0301c7-383f-48c8-b4ad-6e1387ad8aaf	0	2/14/2020 14:43	user	Phone.		COMMUNICATION	make_call	Phone.	[]		Teams	Speech	18	21.1
219383d5-9b34-45e0-a594-b6ed73363e20	0	2/20/2020 7:19	user	Open.		NOTSURE	ambiguous	Open.	[]		Teams	Speech	18	21.1
8370ac00-13a7-4585-8f0d-e95cffc67aaa	0	2/14/2020 7:28	user	Open files.		FILES	file_open	Open files.	[]		Teams	Speech	18	21.1
78a41836-2894-484b-99c1-e07f8ff3fbba	0	2/5/2020 5:31	user	Resume the meeting.		COMMUNICATION	resume	Resume the meeting.	[]		Teams	Speech	18	21.1
20659cfd-c871-4506-a53d-18291afbf877	0	2/14/2020 6:57	user	Show me where I was mentioned.		TEAMSACTION	teamsuser_showactivity	Show me <teamsuser_activitytype>where I was mentioned</teamsuser_activitytype>.	[]		Teams	Speech	18	21.1
15c56f42-8da7-4a07-ad5f-86b791887468	0	2/11/2020 16:50	user	Send a message to Jim.		COMMUNICATION	send_text	Send a message to <contact_name>Jim</contact_name>.	[]		Teams	Speech	17	21.1
11811389-5cdc-4172-a182-68d7e1ec4d65	0	2/5/2020 1:45	user	Send a message to rose.		COMMUNICATION	send_text	Send a message to <contact_name>rose</contact_name>.	[]		Teams	Speech	17	21.1
d1f32fc3-0682-4e71-a33c-dc6e0c315b3f	0	2/10/2020 22:08	user	Hey Cortana send feedback.		NOTSURE	other_domain	Hey Cortana send feedback.	[]		Teams	Speech	17	21.1
19023f20-138d-4d80-ae7d-0cfe3ee1471b	0	2/21/2020 5:02	user	Cortana when is my next meeting.		CALENDAR	find_calendar_when	Cortana when is my <start_time>next</start_time> meeting.	[]		Teams	Speech	17	21.1
f7fc963e-25c4-4c39-b8a4-0a43a54d5bb7	0	1/1/0001 12:00:00 AM	user	Yes.		COMMON	confirm	Yes.	[]		Teams	Speech	17	21.1
f59fb589-ae89-48b1-816e-fc9943cc84c9	0	2/3/2020 2:12	user	Send a message to Paul.		COMMUNICATION	send_text	Send a message to <contact_name>Paul</contact_name>.	[]		Teams	Speech	16	21.1
728080aa-5b09-4dcd-b34c-3483bb446e56	0	2/20/2020 12:41	user	Send a message to Edward.		COMMUNICATION	send_text	Send a message to <contact_name>Edward</contact_name>.	[]		Teams	Speech	16	21.1
70238250-8a32-43f3-8be6-b6365ffa0306	0	2/24/2020 18:16	user	Message.		COMMUNICATION	send_text	Message.	[]		Teams	Speech	16	21.1
9e017734-13b3-49e5-ad1e-b81d8ad3420a	0	2/13/2020 18:14	user	Share the presentation.		FILES	file_share	Share the <file_type>presentation</file_type>.	[]		Teams	Speech	16	21.1
44cf5aee-d88b-4fad-a859-4c14c78bb22a	0	2/5/2020 21:57	user	Add Nick to my call.		COMMUNICATION	add_to_call	Add <contact_name>Nick</contact_name> to my call.	[]		Teams	Speech	16	21.1
de169b83-1361-44d1-9161-f0eb737d7858	0	2/14/2020 7:25	user	Navigate to files.		FILES	file_navigate	Navigate to files.	[]		Teams	Speech	16	21.1
95acff18-35ea-448e-9f73-54fe896813cd	0	2/3/2020 15:19	user	Send a message to Paul Liu.		COMMUNICATION	send_text	Send a message to <contact_name>Paul Liu</contact_name>.	[]		Teams	Speech	15	21.1
3033e620-b137-4d54-8947-7ba0667ed09e	0	2/4/2020 19:11	user	Join a meeting.		CALENDAR	connect_to_meeting	Join a meeting.	[]		Teams	Speech	15	21.1
d2e85b65-3d48-4908-ad5d-1458d34eece4	0	2/10/2020 13:41	user	Present the deck I was working on.		INMEETING	start_presenting	Present the deck <file_filerecency>I was working on</file_filerecency>.	[]		Teams	Speech	15	21.1
f020657b-49ab-426b-bc70-63c3fce3458d	0	2/13/2020 12:12	user	Present Cortana deck.		INMEETING	start_presenting	Present <deck_name>Cortana</deck_name> deck.	[]		Teams	Speech	15	21.1
410b3017-a1e0-4de2-a47f-7c4a6dcbfc68	0	2/26/2020 20:07	user	Share presentation.		FILES	file_share	Share <file_type>presentation</file_type>.	[]		Teams	Speech	15	21.1
591439a7-6d4e-46a2-b637-15fd8761cc06	0	2/17/2020 10:47	user	Resume the call.		COMMUNICATION	resume	Resume the call.	[]		Teams	Speech	15	21.1
e85ae76e-e67e-4f47-b487-e5343476f05a	0	2/27/2020 7:27	user	Show my calendar.		CALENDAR	navigate_calendar	Show my calendar.	[]		Teams	Speech	15	21.1
520df422-59ac-4d27-8c8f-e4df59e3e923	0	2/3/2020 14:33	user	Show me my recent files.		FILES	file_search	Show me <contact_name>my</contact_name> <file_recency>recent</file_recency> files.	[]		Teams	Speech	15	21.1
e01a1c18-b972-45ea-a193-ea1a08a4d682	0	2/21/2020 0:55	user	Change my status to busy.		TEAMSACTION	teamsuser_setstatus	Change my status to <teamsuser_status>busy</teamsuser_status>.	[]		Teams	Speech	15	21.1
8d0685cf-ff69-4e08-ae8a-8f6feb4e23fc	0	2/27/2020 7:15	user	Change my status to available.		TEAMSACTION	teamsuser_setstatus	Change my status to <teamsuser_status>available</teamsuser_status>.	[]		Teams	Speech	15	21.1
cd66d66a-f282-4945-ae53-753a3121f9c7	0	2/10/2020 20:34	user	Message Sha.		COMMUNICATION	send_text	Message <contact_name>Sha</contact_name>.	[]		Teams	Speech	14	21.1
d929641c-82fe-4289-83e9-68298d876a4d	0	2/3/2020 12:01	user	Add.		NOTSURE	other_domain	Add.	[]		Teams	Speech	14	21.1
69ff100f-5728-4c57-943e-0f55c2e4c74a	0	2/18/2020 7:20	user	Weather.		NOTSURE	other_domain	Weather.	[]		Teams	Speech	14	21.1
2c9bd40a-822a-4544-84e4-91b20aa839e7	0	2/11/2020 17:33	user	Find.		TEAMSACTION	teamspace_search	Find.	[]		Teams	Speech	14	21.1
3a97eba5-11a9-4157-9a80-eb705112e4f6	0	2/10/2020 10:05	user	Who is Donald?		PEOPLE	search_people_by_name	Who is <contact_name>Donald</contact_name>?	[]		Teams	Speech	14	21.1
fc98aca9-65d3-47d9-86af-7ca556d76014	0	2/13/2020 2:12	user	Who is Lukas?		PEOPLE	search_people_by_name	Who is <contact_name>Lukas</contact_name>?	[]		Teams	Speech	14	21.1
6698af16-7a9c-47a9-a827-14c466daa3f4	0	2/12/2020 2:43	user	Call Jin Wang.		COMMUNICATION	make_call	Call <contact_name>Jin Wang</contact_name>.	[]		Teams	Speech	14	21.1
165937a0-6ad0-4912-834a-2ff27a42f079	0	2/26/2020 12:00	user	Open my calendar.		CALENDAR	navigate_calendar	Open my calendar.	[]		Teams	Speech	14	21.1
8aa3d365-4ff5-4270-b9c5-cb79d698789c	0	2/11/2020 12:02	user	Go to feed.		TEAMSACTION	teamsuser_showactivity	Go to <teamsuser_activitytype>feed</teamsuser_activitytype>.	[]		Teams	Speech	14	21.1
2c89d559-6742-46c0-b857-f3f8ceb3a90a	0	2/13/2020 0:30	user	Go to chat.		TEAMSACTION	teamsuser_openchat	Go to chat.	[]		Teams	Speech	14	21.1
b053f6c7-f926-4a45-b850-a47cf9023992	0	2/5/2020 4:07	user	Send a message to Alex.		COMMUNICATION	send_text	Send a message to <contact_name>Alex</contact_name>.	[]		Teams	Speech	13	21.1
2ebc5cf4-98c9-41f0-8165-7513407e9e89	0	2/25/2020 5:31	user	Helper.		NOTSURE	ambiguous	Helper.	[]		Teams	Speech	13	21.1
4c150512-ba0d-4dba-8f2a-30066b867305	0	2/12/2020 21:50	user	When is my next meeting with somebody?		CALENDAR	find_calendar_when	When is my <start_time>next</start_time> meeting with <contact_name>somebody</contact_name>?	[]		Teams	Speech	13	21.1
7b4482bc-da83-4bae-8839-93a70164eadf	0	2/6/2020 14:31	user	End meeting.		CALENDAR	disconnect_from_meeting	End meeting.	[]		Teams	Speech	13	21.1
74aa961d-166e-4cc4-abe9-6b25be63e060	0	2/25/2020 20:33	user	Transfer the call to cruises teams.		COMMUNICATION	transfer	Transfer the call to <contact_name>cruises</contact_name> <destination_platform>teams</destination_platform>.	[]		Teams	Speech	13	21.1
306e62f6-d7ac-4f4e-9a77-f5741e1cbca6	0	2/28/2020 10:29	user	Go to calendar.		CALENDAR	navigate_calendar	Go to calendar.	[]		Teams	Speech	13	21.1
b69f260c-c7fb-48d9-bc75-f50f95ea110f	0	2/27/2020 23:22	user	Move to slide #3.		INMEETING	goto_slide	Move to slide <slide_number>#3</slide_number>.	[]		Teams	Speech	13	21.1
653d495e-a096-4bba-8b5f-656a3115fe6d	0	2/10/2020 8:08	user	Go to my unread activity.		TEAMSACTION	teamsuser_showactivity	Go to my <teamsuser_activitytype>unread</teamsuser_activitytype> activity.	[]		Teams	Speech	13	21.1
974885bb-f42c-4876-bd6e-74c97eaa0bc3	0	2/19/2020 7:51	user	What can I do?		NOTSURE	notsure_other	What can I do?	[]		Teams	Speech	12	21.1
b9e4ee35-ff20-4084-9bb3-c04710c11000	0	2/21/2020 5:19	user	Join my meeting at 2:00 PM.		CALENDAR	connect_to_meeting	Join my meeting at <start_time>2:00 PM</start_time>.	[]		Teams	Speech	12	21.1
5f263bf5-5a14-4122-8572-8fa74f9938b1	0	2/27/2020 6:04	user	When is my next meeting with Rose?		CALENDAR	find_calendar_when	When is my <start_time>next</start_time> meeting with <contact_name>Rose</contact_name>?	[]		Teams	Speech	12	21.1
ee51ebd7-7aad-4f08-a839-37759cc48cde	0	2/5/2020 19:33	user	Add Nick to this call.		COMMUNICATION	add_to_call	Add <contact_name>Nick</contact_name> to this call.	[]		Teams	Speech	12	21.1
68b1f6a0-c4df-44b2-a2d7-f09d33bba014	0	2/12/2020 3:24	user	Open Cortana file.		FILES	file_open	Open <file_keyword>Cortana</file_keyword> file.	[]		Teams	Speech	12	21.1
8e8df38f-b3cc-4d05-8263-d94f7221599c	0	2/24/2020 6:50	user	Resume meeting.		COMMUNICATION	resume	Resume meeting.	[]		Teams	Speech	12	21.1
c5a1be92-2f0a-45ad-a3b9-096a67cb861c	0	2/25/2020 6:17	user	Resume call.		COMMUNICATION	resume	Resume call.	[]		Teams	Speech	12	21.1
7a05c092-7fca-4d0f-812d-f52f211582db	0	2/27/2020 9:48	user	Go to slide 3.		INMEETING	goto_slide	Go to slide <slide_number>3</slide_number>.	[]		Teams	Speech	12	21.1
317e6256-5f92-4dce-9eb5-cb8f61c06fc1	0	2/5/2020 20:34	user	Go to my activity.		TEAMSACTION	teamsuser_showactivity	Go to my activity.	[]		Teams	Speech	12	21.1
