ConversationId	MessageId	MessageTimestamp	MessageFrom	MessageText	JudgedDomain	JudgedIntent	JudgedConstraints	MetaData	ConversationContext	Dataset	SampleType	Frequency
0499b4d7-0102-4907-8649-536d0475bcab	0	10/23/2019 2:15	user	Go to my recent files.	FILES	file_navigate	Go to <contact_name>my</contact_name> <file_recency>recent</file_recency> files.	[]				27
cf5fa031-d489-4b82-9790-ccc7c60e49b7	0	10/11/2019 11:53	user	Hey Cortana, go to saved items.	TEAMSACTION	teamsuser_showactivity	Hey Cortana, go to <teamsuser_activitytype>saved items</teamsuser_activitytype>.	[]				26
42dc284d-b4a9-49bf-8ae1-d0ebcaf312db	0	10/12/2019 7:47	user	Hey Cortana, join my meeting.	CALENDAR	connect_to_meeting	Hey Cortana, join my meeting.	[]				26
31b8ec5b-1246-4140-bf2d-9198b3f094b8	0	10/12/2019 0:28	user	Hey Cortana show my calendar.	CALENDAR	navigate_calendar	Hey Cortana show my calendar.	[]				26
c37fb948-4382-4cc9-94f2-84d5e5004211	0	10/23/2019 20:30	user	Hey Cortana call.	COMMUNICATION	make_call	Hey Cortana call.	[]				25
19db12eb-bfb9-4fae-b604-2d811531a137	0	10/21/2019 18:19	user	Hey Cortana end call.	COMMUNICATION	end_call	Hey Cortana end call.	[]				25
20b574c5-d347-4684-9081-ae2d72752f8c	0	10/24/2019 7:12	user	Send a message to Rose.	COMMUNICATION	send_text	Send a message to <contact_name>Rose</contact_name>.	[]				24
Teams07973674-f8a4-4122-8d18-0fb3707d70c6	0	10/9/2019 2:58	user	Open file.	FILES	file_open	Open file.	[]				24
003d95bd-7a19-4002-af44-c6a8e075f4ac	0	10/22/2019 7:05	user	What's the weather?	NOTSURE	notsure_not_judged	What's the weather?	[]				23
2b97dde4-8bdb-41d3-b1bf-c2b74d9614ab	0	10/16/2019 11:53	user	Hey Cortana set my status to busy.	TEAMSACTION	teamsuser_setstatus	Hey Cortana set my status to <teamsuser_status>busy</teamsuser_status>.	[]				23
543b9f0d-014f-4762-828b-0902d488a4fb	0	10/29/2019 6:57	user	Hey Cortana resume the call.	COMMUNICATION	resume	Hey Cortana resume the call.	[]				22
7bf055b3-0b54-4024-bfdc-b86ca73f3278	0	10/22/2019 2:21	user	Hey Cortana what meetings do I have today.	CALENDAR	find_calendar_entry	Hey Cortana what meetings do I have <start_date>today</start_date>.	[]				22
7950b360-e247-4eca-9831-71bcd8a797b1	0	10/17/2019 8:00	user	Volume up.	NOTSURE	notsure_not_judged	Volume up.	[]				22
ac294b19-53a1-4a79-bb40-f6eb38e610b7	0	10/11/2019 12:54	user	Who is Dexter?	PEOPLE	search_people_by_name	Who is <contact_name>Dexter</contact_name>?	[]				21
f9cebf46-2bc7-404d-b660-299c7581f000	0	10/16/2019 12:15	user	Hey Cortana, show me my at mentions.	TEAMSACTION	teamsuser_showactivity	Hey Cortana, show me my <teamsuser_activitytype>at mentions</teamsuser_activitytype>.	[]				21
01cb3456-c5ea-40b2-92b8-ea392217a6a5	0	10/12/2019 12:10	user	Hey Cortana. Who is Jim?	PEOPLE	search_people_by_name	Hey Cortana. Who is <contact_name>Jim</contact_name>?	[]				21
56aa057e-9705-4b3d-8e41-d5ef529cfc5b	0	10/18/2019 19:27	user	When's my next meeting?	CALENDAR	find_calendar_when	When's my <start_time>next</start_time> meeting?	[]				21
Teamsfa7ea967-418b-4bc3-a9b2-281441b2af99	0	10/4/2019 5:30	user	My next meeting.	CALENDAR	find_calendar_entry	My <start_time>next</start_time> meeting.	[]				21
8f725f49-394a-411c-88c1-f2e2ccca4321	0	10/29/2019 7:38	user	Show my activity.	TEAMSACTION	teamsuser_showactivity	Show my activity.	[]				21
cc4d01c4-5f25-46e5-9912-2e10682a7c63	0	10/17/2019 2:01	user	Cortana join my meeting.	CALENDAR	connect_to_meeting	Cortana join my meeting.	[]				21
7bc9c93b-dc52-46fa-bb43-23d9a819482f	0	10/17/2019 17:19	user	Cancel my next meeting.	CALENDAR	delete_calendar_entry	Cancel my <start_time>next</start_time> meeting.	[]				21
eb06951f-b280-4110-b5a4-5a30ca9de423	0	10/12/2019 6:45	user	Hey Cortana end the call.	COMMUNICATION	end_call	Hey Cortana end the call.	[]				20
14451765-060a-4594-9280-a82ff2486765	0	10/16/2019 8:49	user	What meetings do I have?	CALENDAR	find_calendar_entry	What meetings do I have?	[]				20
3dcb68ea-88a1-43c7-ac6c-1a56ce1ca545	0	10/16/2019 6:15	user	Send message to Jim.	COMMUNICATION	send_text	Send message to <contact_name>Jim</contact_name>.	[]				19
0d73d53d-b519-4069-b5a8-710af82e6a2d	0	10/21/2019 6:58	user	Hey Cortana next slide.	INMEETING	next_slide	Hey Cortana next slide.	[]				19
17a6e987-2f26-4aa5-8a66-d105eb596bb4	0	10/23/2019 21:45	user	Hey Cortana go to next slide.	INMEETING	next_slide	Hey Cortana go to next slide.	[]				18
f620bd5e-b51a-4dcf-82ec-ec662ece9ed5	0	10/31/2019 6:03	user	Schedule a meeting.	CALENDAR	create_calendar_entry	Schedule a meeting.	[]				18
11af1066-a2c8-40bd-b9af-ec013ec8e3a3	0	10/17/2019 0:02	user	Hey Cortana. Share presentation.	FILES	file_share	Hey Cortana. Share <file_type>presentation</file_type>.	[]				18
7bd90f9d-0aa9-4bd4-ad2e-538539c1612e	0	10/11/2019 21:52	user	Hey Cortana, what's on my calendar?	CALENDAR	find_calendar_entry	Hey Cortana, what's on my calendar?	[]				18
cd131142-5c54-47ba-b071-bd663a674ad7	0	10/15/2019 6:48	user	Hey Cortana, cancel my meeting with Rose.	CALENDAR	delete_calendar_entry	Hey Cortana, cancel my meeting with <contact_name>Rose</contact_name>.	[]				18
50b7408a-d191-49f7-b0d1-66131ce61418	0	10/14/2019 21:36	user	Hey Cortana Cortana.	NOTSURE	notsure_not_judged	Hey Cortana Cortana.	[]				18
2ed51a7c-8598-4da2-bef7-6e4b16101ca0	0	10/23/2019 22:12	user	Hey Cortana resume call.	COMMUNICATION	resume	Hey Cortana resume call.	[]				18
bd8dab18-419a-486e-80d7-5d1470a20c8a	0	10/15/2019 11:53	user	Create a meeting.	CALENDAR	create_calendar_entry	Create a meeting.	[]				17
3b319a1b-1de7-40d5-bada-81c8fd01b0bb	0	10/17/2019 8:52	user	Hey Cortana, when is my next meeting?	CALENDAR	find_calendar_when	Hey Cortana, when is my <start_time>next</start_time> meeting?	[]				17
cd48936c-1e1d-4fb5-a0ab-d8e4f3ac7936	0	10/18/2019 7:05	user	Send a message to Jim.	COMMUNICATION	send_text	Send a message to <contact_name>Jim</contact_name>.	[]				17
1d6ffc6b-cfee-4d39-9bfa-9a346d1cf44f	0	10/23/2019 15:59	user	425-501-6637.	COMMUNICATION	make_call	<phone_number>425-501-6637</phone_number>.	[]				17
Teams4291e1c8-b11a-4a54-a566-62099caeb18d	0	10/4/2019 19:58	user	Check my calendar.	CALENDAR	find_calendar_entry	Check my calendar.	[]				17
d34d2357-4055-4c69-843d-1077fb32c86a	0	10/22/2019 7:02	user	Hey Cortana present the deck.	INMEETING	start_presenting	Hey Cortana present the deck.	[]				17
7f55708e-f59b-445f-860c-51018814f7ad	0	10/16/2019 6:22	user	Hey Cortana, present the deck.	INMEETING	start_presenting	Hey Cortana, present the deck.	[]				17
67d66717-4231-4683-94ba-503b48b0f573	0	10/29/2019 15:09	user	Call suz test.	COMMUNICATION	make_call	Call <contact_name>suz test</contact_name>.	[]				17
4ec9d614-64b6-4db8-ad08-d240fab0555f	0	10/17/2019 19:21	user	Hey Cortana, next slide.	INMEETING	next_slide	Hey Cortana, next slide.	[]				17
ad806550-eeec-44d9-b3a4-67e03e0a19aa	0	10/24/2019 15:13	user	Hey Cortana 425-501-6637.	COMMUNICATION	make_call	Hey Cortana <phone_number>425-501-6637</phone_number>.	[]				17
348548aa-977a-425c-b3a1-597bfa40fcd5	0	10/18/2019 18:09	user	Hey Cortana end this meeting.	CALENDAR	disconnect_from_meeting	Hey Cortana end this meeting.	[]				17
Teams55ceae15-8815-4153-b36a-93dbb3c2f368	0	10/10/2019 4:16	user	Cortana join the meeting.	CALENDAR	connect_to_meeting	Cortana join the meeting.	[]				17
e399680e-4847-4fd5-9960-2b696ac24bab	0	10/25/2019 23:58	user	End meeting.	CALENDAR	disconnect_from_meeting	End meeting.	[]				16
b048f619-8d7a-4a37-8d9c-fb67b371d810	0	10/23/2019 6:29	user	Hey Cortana make a call.	COMMUNICATION	make_call	Hey Cortana make a call.	[]				16
f5df70d5-5f66-4ac0-9ac6-8400ff22a77e	0	10/14/2019 18:41	user	Message my next meeting.	COMMUNICATION	send_text_meeting	Message my <order_ref>next</order_ref> meeting.	[]				16
a99f37b9-1e52-4828-be49-bd434e8e1bd5	0	10/22/2019 21:48	user	Hey Cortana message my meeting.	COMMUNICATION	send_text_meeting	Hey Cortana message my meeting.	[]				16
fe243654-659c-41d9-b01d-69bc87e98157	0	10/22/2019 6:19	user	Hey Cortana send a message to Rose.	COMMUNICATION	send_text	Hey Cortana send a message to <contact_name>Rose</contact_name>.	[]				16
cad93425-0e14-4d90-975f-59c71cc3baab	0	10/16/2019 23:58	user	Hey Cortana, make a call.	COMMUNICATION	make_call	Hey Cortana, make a call.	[]				16
9f228b3d-56fd-4638-bf2a-d056a6477bb9	0	10/28/2019 12:54	user	Send message to Shai.	COMMUNICATION	send_text	Send message to <contact_name>Shai</contact_name>.	[]				16
8ddbcde8-2227-40e3-9e7d-a05a474bb4d5	0	10/12/2019 10:15	user	Who is Satya?	PEOPLE	search_people_by_name	Who is <contact_name>Satya</contact_name>?	[]				16
ede14668-f24e-4911-ad33-a24785b6ca2f	0	10/23/2019 7:39	user	Hey Cortana send feedback.	FEEDBACK	submit_feedback	Hey Cortana send feedback.	[]				16
174f045c-03f0-432c-b641-20bdb9683ff7	0	10/12/2019 6:13	user	Show my calendar.	CALENDAR	navigate_calendar	Show my calendar.	[]				16
f4a38e0f-9511-4843-b758-cd5fab6ae5bc	0	10/24/2019 8:13	user	Call salex test.	COMMUNICATION	make_call	Call <contact_name>salex test</contact_name>.	[]				15
884e06b5-2dc4-4aec-abd0-fee31d6b1333	0	10/15/2019 6:39	user	Hey Cortana, what's my next meeting?	CALENDAR	find_calendar_entry	Hey Cortana, what's my <start_time>next</start_time> meeting?	[]				15
6c20b2a3-4c54-41f4-b76e-de881f52cab4	0	10/11/2019 20:17	user	Hey Cortana. Send feedback.	NOTSURE	other_domain	Hey Cortana. Send feedback.	[]				15
1522b0bf-6eee-492d-baa2-7b3d883de2e3	0	10/15/2019 21:28	user	Next meeting.	CALENDAR	find_calendar_entry	<start_time>Next</start_time> meeting.	[]				15
7b5c4f07-0039-4340-8696-01267d3e70b8	0	10/17/2019 19:09	user	Send a message to my next meeting.	COMMUNICATION	send_text_meeting	Send a message to my <order_ref>next</order_ref> meeting.	[]				15
00d55439-66bc-419b-ad82-2364df82f776	0	10/31/2019 3:29	user	Send a message to rose.	COMMUNICATION	send_text	Send a message to <contact_name>rose</contact_name>.	[]				15
e665f163-4855-4a45-8554-872f7d6218db	0	10/22/2019 7:08	user	Hey Cortana share this file with Rose.	FILES	file_share	Hey Cortana share <file_keyword>this</file_keyword> file with <to_contact_name>Rose</to_contact_name>.	[]				15
23589b38-9274-4630-a074-3e0571e19e7f	0	10/15/2019 12:25	user	Volume down.	NOTSURE	other_domain	Volume down.	[]				15
3b14e135-46ac-46ba-a182-37b45a002e0a	0	10/17/2019 16:54	user	Message my meeting.	COMMUNICATION	send_text_meeting	Message my meeting.	[]				15
0e36a15c-e347-43ed-86f4-639edbecf34d	0	10/11/2019 6:37	user	Hey Cortana, what can you do?	COMMON	help	Hey Cortana, what can you do?	[]				15
82f7441d-d70a-4eac-ae4e-a6d4ac460402	0	10/21/2019 7:50	user	What meetings do I have on Monday?	CALENDAR	find_calendar_entry	What meetings do I have on <start_date>Monday</start_date>?	[]				14
01bb1da6-ad60-402d-a41d-6bf8e5e6348d	0	10/22/2019 7:03	user	Hey Cortana hold the call.	COMMUNICATION	hold	Hey Cortana hold the call.	[]				14
fda66925-2e33-490d-aa1b-7a03483635c3	0	10/22/2019 21:29	user	Hey Cortana previous slide.	INMEETING	previous_slide	Hey Cortana previous slide.	[]				14
785ddf1d-7564-49f6-8562-d6db427e0fc9	0	10/22/2019 6:00	user	Cancel.	NOTSURE	notsure_not_judged	Cancel.	[]				14
Teams894a0adc-ebd5-4b5e-9d0c-7cfaeea5959b	0	10/8/2019 22:58	user	Hey Cortana transfer call.	COMMUNICATION	transfer	Hey Cortana transfer call.	[]				14
56be9e3a-4188-4c1f-bcdc-0ec33ff62b90	0	10/31/2019 18:43	user	Hey Cortana when is my next meeting.	CALENDAR	find_calendar_when	Hey Cortana when is my <start_time>next</start_time> meeting.	[]				14
c5761235-fd65-45a5-9ddb-ddb6edcd70dd	0	10/25/2019 13:23	user	Open a file.	FILES	file_open	Open a file.	[]				14
c620aa03-e2cd-466c-8e25-76ee6d8323f1	0	10/14/2019 2:16	user	Who is Harry?	PEOPLE	search_people_by_name	Who is <contact_name>Harry</contact_name>?	[]				14
ae18fd22-10fe-475a-8b4c-a298123ffb9b	0	10/22/2019 19:04	user	Join next meeting.	CALENDAR	connect_to_meeting	Join <start_time>next</start_time> meeting.	[]				14
54d0292b-5bf0-4219-ba8a-5ecc3840b9f2	0	10/31/2019 18:46	user	Hey Cortana change my status to busy.	TEAMSACTION	teamsuser_setstatus	Hey Cortana change my status to <teamsuser_status>busy</teamsuser_status>.	[]				13
79c24d90-9486-424e-90f0-725ae5f4cf2c	0	10/22/2019 20:34	user	Hey Cortana call 206-503-9278.	COMMUNICATION	make_call	Hey Cortana call <phone_number>206-503-9278</phone_number>.	[]				13
2cceb086-e5f9-4446-9e03-f45306ce9009	0	10/11/2019 5:50	user	Set my status to available.	TEAMSACTION	teamsuser_setstatus	Set my status to <teamsuser_status>available</teamsuser_status>.	[]				13
b316a6d2-04b7-465b-9f6a-f755ea2c4f4b	0	10/17/2019 6:53	user	Cancel my meeting.	CALENDAR	delete_calendar_entry	Cancel my meeting.	[]				13
4c8e08c9-9b4d-4d00-9fe7-944d9a52410e	0	10/24/2019 23:48	user	Hey Cortana call 409-444-6721.	COMMUNICATION	make_call	Hey Cortana call <phone_number>409-444-6721</phone_number>.	[]				13
79074acb-2bad-433d-8abd-b3cc52910769	0	10/17/2019 17:52	user	Hey Cortana set my status to off work.	TEAMSACTION	teamsuser_setstatus	Hey Cortana set my status to <teamsuser_status>off work</teamsuser_status>.	[]				13
e58a98e6-3c0d-44f2-aa00-a4d7a978a5c4	0	10/15/2019 6:38	user	Hey Cortana stop presentation.	INMEETING	stop_presenting	Hey Cortana stop presentation.	[]				13
e3b94675-cb72-480e-acb9-330c0fba39d7	0	10/24/2019 20:10	user	Show me my calendar.	CALENDAR	navigate_calendar	Show me my calendar.	[]				13
a2ca5059-308f-416d-8064-08cea719b10d	0	10/11/2019 19:06	user	Message.	COMMUNICATION	send_text	Message.	[]				13
60f4ec4e-4bfb-4335-b9da-b5305c93d16e	0	10/16/2019 11:53	user	Hey Cortana, go to my recent files.	FILES	file_navigate	Hey Cortana, go to <contact_name>my</contact_name> <file_recency>recent</file_recency> files.	[]				13
1f1acdc7-a1c7-434f-8772-3f8d3a8f49b7	0	10/24/2019 10:10	user	Call Sue X test.	COMMUNICATION	make_call	Call <contact_name>Sue X</contact_name> test.	[]				12
935b5a7c-cb38-44c1-9961-89b57ac2accc	0	10/25/2019 5:37	user	Cortana show me my schedule tomorrow.	CALENDAR	find_calendar_entry	Cortana show me my schedule <start_date>tomorrow</start_date>.	[]				12
b5ad2b0a-9c95-4554-96ee-1d9686b471d1	0	10/16/2019 22:04	user	Hey Cortana, what meetings do I have today?	CALENDAR	find_calendar_entry	Hey Cortana, what meetings do I have <start_date>today</start_date>?	[]				12
599fdc51-d56a-4bf3-a6f4-3b7dddcfebdd	0	10/22/2019 21:09	user	Add something to my calendar.	CALENDAR	create_calendar_entry	Add something to my calendar.	[]				12
ec5c5f14-f959-4944-8197-c5a85e681356	0	10/15/2019 20:20	user	Show me my unread activity.	TEAMSACTION	teamsuser_showactivity	Show me my <teamsuser_activitytype>unread</teamsuser_activitytype> activity.	[]				12
627d98a7-51ae-4000-baaa-e64c8b58414c	0	10/15/2019 5:49	user	Hey Cortana, send a message to Rose.	COMMUNICATION	send_text	Hey Cortana, send a message to <contact_name>Rose</contact_name>.	[]				12
eb8a8e26-5d18-49e9-bf87-47caa5cf018e	0	10/31/2019 2:12	user	What's the number of Daniel?	PEOPLE	search_people_attribute	What's the <people_attribute>number</people_attribute> of <contact_name>Daniel</contact_name>?	[]				12
aa8af961-8433-42e7-aea0-f44cf8cd42e8	0	10/11/2019 9:56	user	Message Jim.	COMMUNICATION	send_text	Message <contact_name>Jim</contact_name>.	[]				12
2a1b6b0f-b6bf-444a-ad72-f4f4e611448e	0	10/28/2019 6:07	user	Hey Cortana go to settings.	NOTSURE	notsure_not_judged	Hey Cortana go to settings.	[]				12
Teamse00be0a1-2ba3-4f23-92ea-b34650128587	0	10/9/2019 20:51	user	Cortana Cortana.	NOTSURE	notsure_not_judged	Cortana Cortana.	[]				12
c50475f2-729c-4010-9d54-12059c43567f	0	10/11/2019 15:33	user	Hey Cortana message my next meeting.	COMMUNICATION	send_text_meeting	Hey Cortana message my <order_ref>next</order_ref> meeting.	[]				12
fcbf1ed6-e995-4a50-8543-7b7e50bf8837	0	10/25/2019 16:50	user	Next slide.	INMEETING	next_slide	Next slide.	[]				12
05d943a5-6e2e-4383-90e2-499844914358	0	10/11/2019 16:06	user	Send a message to Lisa.	COMMUNICATION	send_text	Send a message to <contact_name>Lisa</contact_name>.	[]				12
fb37b02a-4af3-4b56-aaf4-81ff4a0c614d	0	10/18/2019 9:40	user	What's your name?	NOTSURE	other_domain	What's your name?	[]				12
9ade0a0a-0e29-4763-8e92-bfb23c1ed5d3	0	10/25/2019 17:15	user	Read messages.	COMMUNICATION	query_message	Read messages.	[]				11
6dfe8a49-a852-4f39-825b-7f44316fdd92	0	10/22/2019 21:51	user	Hey Cortana end the meeting.	CALENDAR	disconnect_from_meeting	Hey Cortana end the meeting.	[]				11
be4be108-7013-4a2d-9d68-a95c5d8a7ee6	0	10/14/2019 16:03	user	Hey Cortana, show me my mentions.	TEAMSACTION	teamsuser_showactivity	Hey Cortana, show me my <teamsuser_activitytype>mentions</teamsuser_activitytype>.	[]				11
e548a4c4-8a01-4c71-851e-17dd804cac04	0	10/29/2019 14:32	user	Send message to Adi.	COMMUNICATION	send_text	Send message to <contact_name>Adi</contact_name>.	[]				11
bb9a1b71-5bdc-4988-9baa-bb659ec6e59d	0	10/17/2019 20:03	user	Hey Cortana share presentation.	FILES	file_share	Hey Cortana share <file_type>presentation</file_type>.	[]				11
0bfd3af5-10f3-40fe-a949-44a32d2f9575	0	10/24/2019 6:45	user	Hey Cortana cancel my next meeting.	CALENDAR	delete_calendar_entry	Hey Cortana cancel my <start_time>next</start_time> meeting.	[]				11
