ConversationId	MessageId	MessageTimestamp	MessageFrom	MessageText	JudgedDomain	JudgedIntent	JudgedConstraints	MetaData	ConversationContext	Dataset	SampleType	Frequency
8637d3f5-364e-48c7-ad1a-e9d3d0f69463	0	10/21/2019 9:06	user	Go to saved items.	TEAMSACTION	teamsuser_showactivity	Go to <teamsuser_activitytype>saved items</teamsuser_activitytype>.	[]				40
d8dbee0a-4224-40a4-a30e-9d749607e13c	0	10/31/2019 5:21	user	Who is Lucas?	PEOPLE	search_people_by_name	Who is <contact_name>Lucas</contact_name>?	[]				36
03d75b70-af2c-4f16-8048-fe66fc1629e0	0	10/11/2019 6:05	user	Call him.	COMMUNICATION	make_call	Call him.	[]				34
8777460d-fe42-41a8-b6f3-bc287e538757	0	10/17/2019 7:39	user	Hey Cortana, show me my at mentions.	TEAMSACTION	teamsuser_showactivity	Hey Cortana, show me my <teamsuser_activitytype>at mentions</teamsuser_activitytype>.	[]				32
72eff673-b2ba-4604-8349-7edd95a7fc3b	0	10/29/2019 20:15	user	Check my calendar.	CALENDAR	find_calendar_entry	Check my calendar.	[]				31
ca467624-334c-4d6d-b7ff-60ff5606a518	0	10/26/2019 10:24	user	What is next?	NOTSURE	notsure_not_judged	What is next?	[]				31
31eb022e-4b8d-4e5b-a49c-e6b28e5c268e	0	10/17/2019 6:45	user	Send a message to Rose.	COMMUNICATION	send_text	Send a message to <contact_name>Rose</contact_name>.	[]				30
Teams2d1a943f-c3eb-4e27-8ac6-abcf669159c2	0	10/4/2019 23:36	user	Hey Cortana, join my next meeting.	CALENDAR	connect_to_meeting	Hey Cortana, join my <start_time>next</start_time> meeting.	[]				30
c3d3d875-a8e5-44c2-8384-215c21e5c4d4	0	10/16/2019 11:47	user	Hey Cortana, show me my activity.	TEAMSACTION	teamsuser_showactivity	Hey Cortana, show me my activity.	[]				30
cfa59437-2af1-4da3-8ba6-6641bd1a7502	0	10/15/2019 6:36	user	Hey Cortana, present the deck.	INMEETING	start_presenting	Hey Cortana, present the deck.	[]				29
Teamsa2f0364f-3e0b-4f2a-88b6-ad7e5ac6e110	0	10/1/2019 21:14	user	Send feedback.	NOTSURE	other_domain	Send feedback.	[]				29
72f84503-8604-4de0-8605-870af5040dba	0	10/16/2019 9:15	user	Cancel.	NOTSURE	notsure_not_judged	Cancel.	[]				29
8873083b-b342-4925-86b8-1053774b35af	0	10/16/2019 8:01	user	Hey Cortana, what can you do?	COMMON	help	Hey Cortana, what can you do?	[]				28
800a7ee9-754b-4337-b840-f129369516c4	0	10/18/2019 7:16	user	Hey Cortana what can you do.	COMMON	help	Hey Cortana what can you do.	[]				28
ff23bc9b-d015-4d1f-80b4-dcf7a95ced10	0	10/16/2019 11:52	user	Hey Cortana set my status to busy.	TEAMSACTION	teamsuser_setstatus	Hey Cortana set my status to <teamsuser_status>busy</teamsuser_status>.	[]				28
e3837686-c34f-45dd-84f1-e5bde6a66971	0	10/24/2019 11:38	user	Go to my recent files.	FILES	file_navigate	Go to <contact_name>my</contact_name> <file_recency>recent</file_recency> files.	[]				28
c68375bd-058c-4008-8b92-840364ed66ba	0	10/31/2019 7:54	user	Hey Cortana resume the call.	COMMUNICATION	resume	Hey Cortana resume the call.	[]				28
Teams0f00f368-06d6-444a-a61f-a5a810fe397a	0	10/8/2019 0:02	user	Cortana join my meeting.	CALENDAR	connect_to_meeting	Cortana join my meeting.	[]				27
5110f12b-de95-47ef-ac0e-3b2788eedb77	0	10/16/2019 21:51	user	Call.	COMMUNICATION	make_call	Call.	[]				27
cf4494ca-a9ec-4cb0-acc4-7d86ee13254f	0	10/22/2019 3:26	user	When's my next meeting?	CALENDAR	find_calendar_when	When's my <start_time>next</start_time> meeting?	[]				27
7821cb8c-028e-4974-9227-6418a893e8a5	0	10/14/2019 3:10	user	Send message.	COMMUNICATION	send_text	Send message.	[]				27
e1c07569-35d5-44a9-8082-25082bf65e70	0	10/16/2019 4:34	user	Hey Cortana, what's my next meeting?	CALENDAR	find_calendar_entry	Hey Cortana, what's my <start_time>next</start_time> meeting?	[]				25
0d5b634d-51c3-4054-8e6b-20b8e578778b	0	10/28/2019 7:25	user	Hey Cortana help.	COMMON	help	Hey Cortana help.	[]				25
e7560536-0205-4c9a-be23-d3d0d624ee52	0	10/21/2019 8:49	user	Share Cortana file with Abhinav.	FILES	file_share	Share <file_keyword>Cortana</file_keyword> file with <to_contact_name>Abhinav</to_contact_name>.	[]				25
a016a0ae-356d-4cae-ac90-04884938491d	0	10/16/2019 11:46	user	Hey Cortana, go to my recent files.	FILES	file_navigate	Hey Cortana, go to <contact_name>my</contact_name> <file_recency>recent</file_recency> files.	[]				25
Teams068b16aa-e3ba-4e87-a610-46685ad1b1b9	0	10/4/2019 14:46	user	What meetings do I have?	CALENDAR	find_calendar_entry	What meetings do I have?	[]				24
3a2b93ac-8663-488a-bd05-1c6e42dc25fc	0	10/24/2019 22:08	user	Hey Cortana call.	COMMUNICATION	make_call	Hey Cortana call.	[]				24
9b9dc5d9-c94d-4298-8fcb-34d2f0343b72	0	10/18/2019 4:15	user	Send a message to Jason.	COMMUNICATION	send_text	Send a message to <contact_name>Jason</contact_name>.	[]				24
6ca85742-b08a-4341-90b5-0c03fdc8795c	0	10/23/2019 15:59	user	Hey Cortana join my next meeting.	CALENDAR	connect_to_meeting	Hey Cortana join my <start_time>next</start_time> meeting.	[]				24
be700546-f823-449e-a1a8-2b9cd3a1ca01	0	10/22/2019 20:35	user	Hey Cortana make a call.	COMMUNICATION	make_call	Hey Cortana make a call.	[]				23
aa0ad5eb-170d-4d21-a1bd-16ebc1ecd021	0	10/30/2019 9:36	user	Cancel my next meeting.	CALENDAR	delete_calendar_entry	Cancel my <start_time>next</start_time> meeting.	[]				22
0399415a-dfd8-4baa-8234-bbb219d428f6	0	10/22/2019 7:55	user	Hey Cortana present the deck.	INMEETING	start_presenting	Hey Cortana present the deck.	[]				22
25229232-c355-4f46-a0f5-3522cdbf8262	0	10/12/2019 5:48	user	Hey Cortana show my calendar.	CALENDAR	navigate_calendar	Hey Cortana show my calendar.	[]				21
a29945c8-2916-449d-8dae-8d30b0fcc434	0	10/30/2019 1:15	user	Present the deck.	INMEETING	start_presenting	Present the deck.	[]				21
504ac2c3-d8d9-4c92-aaa6-3add4d55c813	0	10/16/2019 12:07	user	Hey Cortana, go to saved items.	TEAMSACTION	teamsuser_showactivity	Hey Cortana, go to <teamsuser_activitytype>saved items</teamsuser_activitytype>.	[]				21
c3b15366-f0dc-4d59-88c0-a9e9879420fa	0	10/22/2019 16:53	user	Message my meeting.	COMMUNICATION	send_text_meeting	Message my meeting.	[]				21
39d64917-f9ef-42cb-ac9b-b5f5b9aaad22	0	10/28/2019 14:37	user	Send message to Shai.	COMMUNICATION	send_text	Send message to <contact_name>Shai</contact_name>.	[]				20
22fafb4d-744f-46f8-bfd6-979da74e36b5	0	10/25/2019 20:53	user	Hey Cortana cancel my next meeting.	CALENDAR	delete_calendar_entry	Hey Cortana cancel my <start_time>next</start_time> meeting.	[]				20
2750ac79-6d6e-4669-8f16-63a44052b6ed	0	10/30/2019 7:23	user	Message my next meeting.	COMMUNICATION	send_text_meeting	Message my <order_ref>next</order_ref> meeting.	[]				20
097b93da-1364-4c3d-bffb-b56d1c48edf6	0	10/23/2019 13:53	user	Send a message to my next meeting.	COMMUNICATION	send_text_meeting	Send a message to my <order_ref>next</order_ref> meeting.	[]				20
0a0fdaa8-54ac-406f-89c6-c8039a820fdf	0	10/21/2019 19:30	user	Hey Cortana resume call.	COMMUNICATION	resume	Hey Cortana resume call.	[]				20
a1008c35-25df-424e-a739-37a913206f74	0	10/16/2019 4:43	user	Set my status to available.	TEAMSACTION	teamsuser_setstatus	Set my status to <teamsuser_status>available</teamsuser_status>.	[]				20
afecfde2-8954-4765-ab42-2cf8a9873d6c	0	10/31/2019 2:42	user	Who is Dexter?	PEOPLE	search_people_by_name	Who is <contact_name>Dexter</contact_name>?	[]				20
92ffbd1d-f598-4463-910a-1bc5f87393f0	0	10/15/2019 7:34	user	Hey Cortana open files.	FILES	file_open	Hey Cortana open files.	[]				20
2059a394-88e8-48e6-b988-f3d01b2581bb	0	10/23/2019 20:16	user	Hey Cortana go to next slide.	INMEETING	next_slide	Hey Cortana go to next slide.	[]				20
Teamsd3d9b4ff-e95f-4262-b8e7-5942a5967cda	0	10/7/2019 6:17	user	Volume up.	NOTSURE	notsure_not_judged	Volume up.	[]				20
945703a7-d233-4ab2-9826-7941a1ab56e5	0	10/26/2019 10:25	user	Read messages.	COMMUNICATION	query_message	Read messages.	[]				19
9736f4d0-c5e9-44d1-aa85-adb60bda256c	0	10/18/2019 6:38	user	Where is my next meeting?	CALENDAR	find_calendar_where	Where is my <start_time>next</start_time> meeting?	[]				19
cbf93b0f-1162-4473-a42b-07390c062e65	0	10/17/2019 10:57	user	Volume down.	NOTSURE	other_domain	Volume down.	[]				18
6cef7d4e-5b73-4e7c-85b9-d88a3f995c52	0	10/22/2019 7:00	user	Hey Cortana next slide.	INMEETING	next_slide	Hey Cortana next slide.	[]				18
f936022f-53c8-479a-9cb0-a6d92ca984bc	0	10/14/2019 8:50	user	Send a message to Jim.	COMMUNICATION	send_text	Send a message to <contact_name>Jim</contact_name>.	[]				18
970700e5-0f8a-47d8-bc7e-f4d07095bf4e	0	10/29/2019 14:22	user	Call suz test.	COMMUNICATION	make_call	Call <contact_name>suz test</contact_name>.	[]				18
a3fd7857-01e8-4e06-a57f-ac9e43319f79	0	10/15/2019 12:10	user	Create a meeting.	CALENDAR	create_calendar_entry	Create a meeting.	[]				18
08c4b3d6-d3f1-429b-8a59-c75952365dc9	0	10/23/2019 16:14	user	Hey Cortana send feedback.	FEEDBACK	submit_feedback	Hey Cortana send feedback.	[]				18
0745eeb3-cabf-4754-b332-a29b23876cbe	0	10/23/2019 7:44	user	Call DMX Test User 9.	COMMUNICATION	make_call	Call <contact_name>DMX Test User 9</contact_name>.	[]				18
06101339-995d-4c6d-8f5b-17ee0a562d7a	0	10/11/2019 21:51	user	Hey Cortana, what's on my calendar?	CALENDAR	find_calendar_entry	Hey Cortana, what's on my calendar?	[]				17
4d3b196b-3156-4672-ab7e-aa78bceefe73	0	10/23/2019 9:28	user	Send message to Jim.	COMMUNICATION	send_text	Send message to <contact_name>Jim</contact_name>.	[]				17
2386a6b9-3184-490e-995e-d22cf2caf8c3	0	10/24/2019 8:53	user	Next meeting.	CALENDAR	find_calendar_entry	<start_time>Next</start_time> meeting.	[]				17
d5bb21f4-1632-4d2e-be90-ab0c4ac817bc	0	10/15/2019 8:36	user	Hey Cortana, cancel my meeting.	CALENDAR	delete_calendar_entry	Hey Cortana, cancel my meeting.	[]				17
ff4e3487-9294-4ccc-b6c5-bd78d39a7611	0	10/23/2019 10:43	user	Hey Cortana when is my next meeting.	CALENDAR	find_calendar_when	Hey Cortana when is my <start_time>next</start_time> meeting.	[]				17
986a2451-53a4-40b8-9434-02755e47e30d	0	10/30/2019 14:29	user	Hey Cortana set my status to available.	TEAMSACTION	teamsuser_setstatus	Hey Cortana set my status to <teamsuser_status>available</teamsuser_status>.	[]				16
Teams72d2ff80-6913-4c79-b409-f32da8c40e20	0	10/9/2019 1:33	user	Hey Cortana, what meetings do I have today?	CALENDAR	find_calendar_entry	Hey Cortana, what meetings do I have <start_date>today</start_date>?	[]				16
ed53eb5b-a830-4c92-a28f-e02a52c30d5c	0	10/16/2019 2:30	user	Hey Cortana, send a message to Rose.	COMMUNICATION	send_text	Hey Cortana, send a message to <contact_name>Rose</contact_name>.	[]				16
687f5874-56cd-449c-a37c-35eda5fa9b9f	0	10/12/2019 1:43	user	Who is Daniel?	PEOPLE	search_people_by_name	Who is <contact_name>Daniel</contact_name>?	[]				16
5f0a0887-fada-4056-bc1b-8cdecaebfcd9	0	10/21/2019 5:44	user	Transfer call.	COMMUNICATION	transfer	Transfer call.	[]				15
2a14dbb8-fa77-4638-a723-8fcb76a7bbf2	0	10/25/2019 5:40	user	Cortana show me my schedule tomorrow.	CALENDAR	find_calendar_entry	Cortana show me my schedule <start_date>tomorrow</start_date>.	[]				15
c321dfdc-8ab7-4a55-a687-7dd6fb73f5c0	0	10/30/2019 6:18	user	Who is Eric?	PEOPLE	search_people_by_name	Who is <contact_name>Eric</contact_name>?	[]				15
5b631123-6540-45e1-b4b8-181a6fe1227e	0	10/14/2019 7:06	user	Who is Harry?	PEOPLE	search_people_by_name	Who is <contact_name>Harry</contact_name>?	[]				15
f75417d2-9f90-47d5-9c07-36bd754fb514	0	10/22/2019 7:39	user	Hey Cortana what meetings do I have today.	CALENDAR	find_calendar_entry	Hey Cortana what meetings do I have <start_date>today</start_date>.	[]				15
7506f5bb-022e-438b-80e6-3209a0045cb5	0	10/14/2019 5:57	user	Hey Cortana. Who is Jim?	PEOPLE	search_people_by_name	Hey Cortana. Who is <contact_name>Jim</contact_name>?	[]				15
9237ba2a-b63b-4671-a8d9-cd84b231ae39	0	10/24/2019 7:17	user	Hey Cortana send a message to Rose.	COMMUNICATION	send_text	Hey Cortana send a message to <contact_name>Rose</contact_name>.	[]				15
11d299c7-5b12-4ca8-b6d6-50557096eff3	0	10/23/2019 13:53	user	Cortana Cortana.	NOTSURE	notsure_not_judged	Cortana Cortana.	[]				15
Teamsefd967c6-9ffc-4da3-9a08-d817112b6435	0	10/9/2019 2:31	user	Open file.	FILES	file_open	Open file.	[]				15
a3c6b85d-ee5f-41cf-904a-9c697b40467d	0	10/12/2019 9:55	user	Who is Satya?	PEOPLE	search_people_by_name	Who is <contact_name>Satya</contact_name>?	[]				15
9f581053-109b-4cd3-9e04-79dc1cbbb2e1	0	10/24/2019 8:39	user	Cortana when is my next meeting.	CALENDAR	find_calendar_when	Cortana when is my <start_time>next</start_time> meeting.	[]				15
2ab8480b-9e81-425d-bbc1-6cbe456c8c68	0	10/11/2019 16:29	user	Hey Cortana, when is my next meeting?	CALENDAR	find_calendar_when	Hey Cortana, when is my <start_time>next</start_time> meeting?	[]				14
27866785-71c2-4f29-8359-c1649eb2fc21	0	10/24/2019 5:31	user	Schedule a meeting.	CALENDAR	create_calendar_entry	Schedule a meeting.	[]				14
762882c6-9651-4a96-8ffa-0f62bd1ce559	0	10/22/2019 19:17	user	Call 206-503-9278.	COMMUNICATION	make_call	Call <phone_number>206-503-9278</phone_number>.	[]				14
43f00b44-71d0-407e-b111-af7338da6ab1	0	10/17/2019 7:42	user	Go to unread activity.	TEAMSACTION	teamsuser_showactivity	Go to <teamsuser_activitytype>unread</teamsuser_activitytype> activity.	[]				14
Teams77abd60d-aea0-476d-b826-0bb95f29a385	0	10/10/2019 0:02	user	Hey Cortana, make a call.	COMMUNICATION	make_call	Hey Cortana, make a call.	[]				14
ce19ffc2-eee1-47af-b096-b7b82d3072b7	0	10/18/2019 19:27	user	Hey Cortana show me my activity.	TEAMSACTION	teamsuser_showactivity	Hey Cortana show me my activity.	[]				14
62114586-e93f-4e7f-854f-b3979d39977e	0	10/11/2019 8:06	user	Hey Cortana transfer call.	COMMUNICATION	transfer	Hey Cortana transfer call.	[]				14
061c0d00-4554-4606-b819-31f6613a6fc5	0	10/24/2019 12:36	user	Send a message to rose.	COMMUNICATION	send_text	Send a message to <contact_name>rose</contact_name>.	[]				14
1746f581-f74c-43c6-a731-70aea4f4c2a1	0	10/29/2019 8:10	user	What's the weather?	NOTSURE	notsure_not_judged	What's the weather?	[]				14
3b237d6d-cc43-45f6-a500-cd39c2d7a19b	0	10/16/2019 19:57	user	End meeting.	CALENDAR	disconnect_from_meeting	End meeting.	[]				14
4d4ef6c0-0875-40bc-a6a5-1c7b7ba0db7b	0	10/11/2019 10:13	user	Message Jim.	COMMUNICATION	send_text	Message <contact_name>Jim</contact_name>.	[]				14
d918c7de-91ca-4484-995b-8f48098ae7d6	0	10/15/2019 19:02	user	Hey Cortana. Share presentation.	FILES	file_share	Hey Cortana. Share <file_type>presentation</file_type>.	[]				14
8434cfb8-ac06-45da-bcc9-d80c453dd790	0	10/22/2019 6:11	user	Hey Cortana call rose.	COMMUNICATION	make_call	Hey Cortana call <contact_name>rose</contact_name>.	[]				14
d4bfec13-9fe9-436a-b3c7-ee4cc7607b27	0	10/22/2019 7:37	user	Hey Cortana end the call.	COMMUNICATION	end_call	Hey Cortana end the call.	[]				13
b72b227e-e821-4974-8444-bad71f1e5dd5	0	10/21/2019 14:01	user	Send message to Rahul Bansal.	COMMUNICATION	send_text	Send message to <contact_name>Rahul Bansal</contact_name>.	[]				13
06e84b11-89c6-4390-807b-8041d59b23fe	0	10/18/2019 14:27	user	Show me my unread activity.	TEAMSACTION	teamsuser_showactivity	Show me my <teamsuser_activitytype>unread</teamsuser_activitytype> activity.	[]				13
31a7b507-afdc-47d1-957b-24cc45dc271c	0	10/31/2019 16:03	user	Hey Cortana can you substitute buttermilk for whipping cream.	NOTSURE	other_domain	Hey Cortana can you substitute buttermilk for whipping cream.	[]				13
7d890492-ded6-4a74-ad0f-c206a474b1ce	0	10/22/2019 21:09	user	Add something to my calendar.	CALENDAR	create_calendar_entry	Add something to my calendar.	[]				13
23b45056-17ff-40cf-8541-3f3e75484f3e	0	10/24/2019 20:06	user	End presentation.	INMEETING	stop_presenting	End presentation.	[]				13
Teamsc06a2e20-c12d-44f0-9a2b-235540f32cbe	0	10/10/2019 7:23	user	Hey Cortana. Send feedback.	NOTSURE	other_domain	Hey Cortana. Send feedback.	[]				13
be3ebe48-0943-4953-a933-79d21fd8515b	0	10/25/2019 8:11	user	Call Sue X test.	COMMUNICATION	make_call	Call <contact_name>Sue X</contact_name> test.	[]				13
43327337-1920-4d62-b914-c5a612caa49d	0	10/25/2019 23:31	user	My next meeting.	CALENDAR	find_calendar_entry	My <start_time>next</start_time> meeting.	[]				13
905e8365-380f-4556-a8aa-48617a48103b	0	10/14/2019 21:45	user	Cortana. Hey Cortana.	NOTSURE	notsure_not_judged	Cortana. Hey Cortana.	[]				13
d5e362b6-ffb4-4c25-ae52-5c64b86b47b7	0	10/25/2019 13:19	user	Open a file.	FILES	file_open	Open a file.	[]				12
68db0672-4a21-44f0-bfe4-444bb5ab8a15	0	10/18/2019 20:54	user	My meeting.	CALENDAR	find_calendar_entry	My meeting.	[]				12
3e59e565-d06b-425e-9da9-07d10f728eed	0	10/18/2019 18:10	user	Hey Cortana close presentation.	INMEETING	stop_presenting	Hey Cortana close presentation.	[]				12
Teams243df751-f22a-44b5-9e4b-467d2fd414bc	0	10/8/2019 20:32	user	Send a message to Lisa.	COMMUNICATION	send_text	Send a message to <contact_name>Lisa</contact_name>.	[]				12
cc55b405-3ad5-4ae1-9dbc-b99bc156875b	0	10/29/2019 2:36	user	Hey Cortana navigate to calendar.	CALENDAR	navigate_calendar	Hey Cortana navigate to calendar.	[]				12
bd0c2bc2-84da-42f4-b9c4-c7d8ee35683f	0	10/18/2019 23:01	user	Lock the device.	NOTSURE	other_domain	Lock the device.	[]				11
b8243126-c3ae-4537-a8ac-15ab5afedb89	0	10/29/2019 7:39	user	Show my activity.	TEAMSACTION	teamsuser_showactivity	Show my activity.	[]				11
89461abd-8ae4-4825-ba89-2c607a05ac77	0	10/17/2019 5:37	user	Cortana join the meeting.	CALENDAR	connect_to_meeting	Cortana join the meeting.	[]				11
49203aeb-1e89-42c5-b83d-5d2c6ce93012	0	10/21/2019 6:28	user	Hey Cortana show me my calendar.	CALENDAR	navigate_calendar	Hey Cortana show me my calendar.	[]				11
a3132eb4-50e4-4e47-b633-b3b26f614e4d	0	10/11/2019 20:47	user	Hey Cortana, go to the next slide.	INMEETING	next_slide	Hey Cortana, go to the next slide.	[]				11
69e39585-cb6f-4e5f-85ca-12044bab9175	0	10/28/2019 18:27	user	Hey Cortana tell me a joke in 10 minutes.	NOTSURE	notsure_not_judged	Hey Cortana tell me a joke in 10 minutes.	[]				11
f7e16f96-a353-4e37-8c1c-cb51491963e3	0	10/27/2019 15:45	user	Share the deck.	FILES	file_share	Share the <file_type>deck</file_type>.	[]				11
504f7256-5451-45ac-8891-1b70f879c162	0	10/16/2019 18:30	user	Show me my calendar.	CALENDAR	navigate_calendar	Show me my calendar.	[]				11
4600934c-0dc7-478d-acd1-7eca5a3b8a14	0	10/31/2019 21:16	user	What do I have tomorrow?	CALENDAR	find_calendar_entry	What do I have <start_date>tomorrow</start_date>?	[]				11
184aa98d-f03b-4429-8db2-10d5fad21323	0	10/24/2019 15:21	user	425-501-6637.	COMMUNICATION	make_call	<phone_number>425-501-6637</phone_number>.	[]				11
d4970737-558a-4b36-8785-53816391b585	0	10/18/2019 15:11	user	Dial.	COMMUNICATION	make_call	Dial.	[]				11
e5663347-201e-43d6-9dd0-e7be7cc0b329	0	10/26/2019 1:37	user	Hey Cortana 425-501-6637.	COMMUNICATION	make_call	Hey Cortana <phone_number>425-501-6637</phone_number>.	[]				11
8fdb3236-a7b0-4b48-946e-66ff295dbc35	0	10/18/2019 23:03	user	Send message to my next meeting.	COMMUNICATION	send_text_meeting	Send message to my <order_ref>next</order_ref> meeting.	[]				11
Teams8953395e-a1c3-4bab-b25d-87d51f94a113	0	10/4/2019 23:30	user	Hey Cortana message my next meeting.	COMMUNICATION	send_text_meeting	Hey Cortana message my <order_ref>next</order_ref> meeting.	[]				11
c59cd119-b596-4519-bf25-d104bf9df028	0	10/21/2019 5:49	user	Yeah.	NOTSURE	notsure_not_judged	Yeah.	[]				11
a902f165-be80-4c20-ac08-439b9bb51684	0	10/17/2019 16:58	user	Message my previous meeting.	COMMUNICATION	send_text_meeting	Message my <order_ref>previous</order_ref> meeting.	[]				11
9c7f6a1b-b71c-42e2-9de7-e3cd89d9f89b	0	10/25/2019 15:47	user	Show me my mentions.	TEAMSACTION	teamsuser_showactivity	Show me my <teamsuser_activitytype>mentions</teamsuser_activitytype>.	[]				11
