ConversationId	MessageId	MessageTimestamp	MessageFrom	MessageText	CortanaResponse	JudgedDomain	JudgedIntent	JudgedConstraints	MetaData	ConversationContext	Dataset	SampleType	Frequency	GuidelineVersion
3ca033db-eb4f-4f72-b6e9-cc1ad1ee06e6	0	12/26/2019 5:17	user	What's my next meeting?		CALENDAR	find_calendar_entry	What&apos;s my <start_time>next</start_time> meeting?	[]		Teams	Speech	95	20.8
b5476514-015d-435c-ab95-93d37c668ace	0	12/11/2019 7:02	user	What meetings do I have today?		CALENDAR	find_calendar_entry	What meetings do I have <start_date>today</start_date>?	[]		Teams	Speech	86	20.8
b8d658bb-db06-4cee-9433-7e7e72cc378c	0	12/10/2019 8:52	user	Send a message to Paul.		COMMUNICATION	send_text	Send a message to <contact_name>Paul</contact_name>.	[]		Teams	Speech	84	20.8
4dbab34c-fadb-42c2-b8a6-d8f18b4232f1	0	12/20/2019 0:29	user	When is my next meeting?		CALENDAR	find_calendar_when	When is my <start_time>next</start_time> meeting?	[]		Teams	Speech	73	20.8
bdc15bc7-1b90-44d0-8425-dee39ad0ef7f	0	12/19/2019 19:49	user	Call.		COMMUNICATION	make_call	Call.	[]		Teams	Speech	70	20.8
17e5ab75-2484-4747-ba60-212262b07844	0	12/17/2019 0:52	user	Text.		COMMUNICATION	send_text	Text.	[]		Teams	Speech	65	20.8
b5b8c08c-ca5a-4a54-b9fa-4318c52afd83	0	12/2/2019 10:59	user	Read my missed calls.		COMMUNICATION	communication_other	Read my missed calls.	[]		Teams	Speech	63	20.8
f9689d89-c8f8-49ad-90b8-2cc2e4068d5f	0	12/12/2019 5:45	user	Make a call.		COMMUNICATION	make_call	Make a call.	[]		Teams	Speech	61	20.8
92cf9a25-f5a8-4dca-b7ef-ffd9e12e20d7	0	12/19/2019 0:45	user	Call 409-444-6721.		COMMUNICATION	make_call	Call <phone_number>409-444-6721</phone_number>.	[]		Teams	Speech	61	20.8
ba444d0d-2e64-4070-bdca-77fd8621c35a	0	12/25/2019 8:06	user	Go to settings.		NOTSURE	other_domain	Go to settings.	[]		Teams	Speech	61	20.8
102ff395-8674-4c3d-a6ba-57b3b2cee9fe	0	12/13/2019 8:05	user	End the meeting.		CALENDAR	disconnect_from_meeting	End the meeting.	[]		Teams	Speech	58	20.8
2035273d-c5b3-435b-b64c-fd62d74ff7f4	0	12/20/2019 7:41	user	Set my status to busy.		TEAMSACTION	teamsuser_setstatus	Set my status to <teamsuser_status>busy</teamsuser_status>.	[]		Teams	Speech	54	20.8
8eef59b1-bb83-4e91-8767-eda1ff2b23a8	0	12/24/2019 5:29	user	Send a message to rose.		COMMUNICATION	send_text	Send a message to <contact_name>rose</contact_name>.	[]		Teams	Speech	53	20.8
3bf610be-fc52-4a9f-adcb-6e6ac9cacebc	0	12/3/2019 7:49	user	Next slide.		INMEETING	next_slide	Next slide.	[]		Teams	Speech	52	20.8
45e3345b-654f-4e11-b52a-32b42efcb540	0	12/13/2019 7:31	user	Show me my activity.		TEAMSACTION	teamsuser_showactivity	Show me my activity.	[]		Teams	Speech	48	20.8
b8ac77ec-d85d-4f0e-a226-d634dec10fc8	0	12/26/2019 7:32	user	Send feedback.		NOTSURE	other_domain	Send feedback.	[]		Teams	Speech	45	20.8
9830f330-8ffc-481d-8f01-21e2ea3c611e	0	12/17/2019 0:34	user	Text Sha.		COMMUNICATION	send_text	Text <contact_name>Sha</contact_name>.	[]		Teams	Speech	44	20.8
77e184a8-8f23-466d-a101-1b9a2e331e68	0	12/13/2019 16:51	user	Open dark file I was working on.		FILES	file_open	Open <file_keyword>dark</file_keyword> file <contact_name>I</contact_name> was <file_action>working</file_action> on.	[]		Teams	Speech	44	20.8
2f647e9d-84dc-4121-8675-00ebd1218e15	0	12/24/2019 7:53	user	What's on my calendar tomorrow?		CALENDAR	find_calendar_entry	What&apos;s on my calendar <start_date>tomorrow</start_date>?	[]		Teams	Speech	43	20.8
5fe292c0-8025-414d-9cc4-569204a90e85	0	12/10/2019 6:42	user	Open files.		FILES	file_open	Open files.	[]		Teams	Speech	43	20.8
3d021868-1590-4aa4-923a-58ce0ec7be7a	0	12/13/2019 7:30	user	Show me my at mentions.		TEAMSACTION	teamsuser_showactivity	Show me my <teamsuser_activitytype>at mentions</teamsuser_activitytype>.	[]		Teams	Speech	40	20.8
c4f34a43-bfb6-445a-9a84-e977be803386	0	12/26/2019 9:52	user	Get my missed calls.		COMMUNICATION	communication_other	Get my missed calls.	[]		Teams	Speech	40	20.8
58ed4ae9-a81f-47fb-9eec-9d377a41d655	0	12/2/2019 2:57	user	Show my calendar.		CALENDAR	navigate_calendar	Show my calendar.	[]		Teams	Speech	39	20.8
0eae2020-5b94-42bb-bc83-097b1e29f048	0	12/19/2019 17:43	user	Join the meeting.		CALENDAR	connect_to_meeting	Join the meeting.	[]		Teams	Speech	38	20.8
39b3867c-0bd4-4f53-87b9-cd7faaf8dfd1	0	12/23/2019 19:49	user	Share the deck.		FILES	file_share	Share the <file_type>deck</file_type>.	[]		Teams	Speech	37	20.8
a0b98995-8de4-4ba2-8f1e-e4065f984461	0	12/5/2019 7:48	user	Go to my activity.		TEAMSACTION	teamsuser_showactivity	Go to my activity.	[]		Teams	Speech	37	20.8
2d7f8cf7-5ad3-417a-b47c-3c95f6bf38e8	0	12/20/2019 19:51	user	Add Cruise to the call.		COMMUNICATION	add_to_call	Add <contact_name>Cruise</contact_name> to the call.	[]		Teams	Speech	36	20.8
e39f92e2-d356-44a6-b334-a4893aa2d6f8	0	12/13/2019 6:10	user	Hold the meeting.		CALENDAR	connect_to_meeting	Hold the meeting.	[]		Teams	Speech	36	20.8
47071840-cd0c-4802-8d74-aaa6182d6460	0	12/7/2019 2:08	user	Add Nick to the call.		COMMUNICATION	add_to_call	Add <contact_name>Nick</contact_name> to the call.	[]		Teams	Speech	35	20.8
7c1acb00-19e2-430a-aa33-4e1ff9b5d08b	0	12/12/2019 9:23	user	What meetings do I have tomorrow?		CALENDAR	find_calendar_entry	What meetings do I have <start_date>tomorrow</start_date>?	[]		Teams	Speech	35	20.8
c0b27a82-8916-4cdf-9956-692b8fc63dfa	0	12/17/2019 8:09	user	Cancel.		COMMON	cancel	Cancel.	[]		Teams	Speech	34	20.8
adc3d133-640a-4157-abd0-a2f81875042b	0	12/12/2019 22:07	user	Message.		COMMUNICATION	send_text	Message.	[]		Teams	Speech	33	20.8
17b6486f-3e4a-40ba-9ba7-2a35e5386c68	0	12/27/2019 22:19	user	Make a call to.		COMMUNICATION	make_call	Make a call to.	[]		Teams	Speech	33	20.8
800b783b-6e1f-4266-801b-8d05502a320e	0	12/23/2019 6:28	user	Show me my calendar.		CALENDAR	navigate_calendar	Show me my calendar.	[]		Teams	Speech	31	20.8
7f9dd3ac-9ed9-4bdb-adad-51ecaf5d8958	0	12/31/2019 6:49	user	Send a message to Paul Liu.		COMMUNICATION	send_text	Send a message to <contact_name>Paul Liu</contact_name>.	[]		Teams	Speech	29	20.8
d43ef298-e226-479d-b6d9-c1171ffdae0a	0	12/29/2019 11:08	user	Join my 6:30 AM meeting.		CALENDAR	connect_to_meeting	Join my <start_time>6:30 AM</start_time> meeting.	[]		Teams	Speech	29	20.8
33157546-8d56-4bd5-a912-76bb07732dc1	0	12/27/2019 3:47	user	Who is Harry?		PEOPLE	search_people_by_name	Who is <contact_name>Harry</contact_name>?	[]		Teams	Speech	29	20.8
6401598f-0358-470a-8f2a-3cf75fdb5cd6	0	12/5/2019 18:49	user	Send message.		COMMUNICATION	send_text	Send message.	[]		Teams	Speech	28	20.8
9269dea6-92ba-43f8-be28-f34a5388b482	0	12/4/2019 21:51	user	Cancel my meeting to Dey.		CALENDAR	delete_calendar_entry	Cancel my meeting to Dey.	[]		Teams	Speech	28	20.8
dbbc79d7-e215-4d14-b693-ab80ea38d9a8	0	12/16/2019 6:17	user	Show me my files.		FILES	file_search	Show me <contact_name>my</contact_name> files.	[]		Teams	Speech	28	20.8
81889436-ca1a-4c2a-bb91-71afc127018d	0	12/8/2019 18:40	user	Share Cortana file to this meeting.		FILES	file_share	Share <file_keyword>Cortana</file_keyword> file to <sharetarget_name>this</sharetarget_name> <sharetarget_type>meeting</sharetarget_type>.	[]		Teams	Speech	27	20.8
4bcf22a3-d629-4e2d-aa42-ba017b7a7a75	0	12/9/2019 21:29	user	Dial.		COMMUNICATION	make_call	Dial.	[]		Teams	Speech	27	20.8
bc953d30-3a24-46e0-9b33-f5d2de852580	0	12/13/2019 5:43	user	Hold the call.		COMMUNICATION	hold	Hold the call.	[]		Teams	Speech	27	20.8
f228088d-ddfa-460c-93a7-e244009b22cb	0	12/16/2019 17:48	user	Phone.		COMMUNICATION	make_call	Phone.	[]		Teams	Speech	26	20.8
9038f6a6-8e7d-4b5e-a1bc-48d5839f328c	0	12/12/2019 19:26	user	Open presentation file I was working on.		FILES	file_open	Open <file_type>presentation</file_type> file <contact_name>I</contact_name> was <file_action>working</file_action> on.	[]		Teams	Speech	26	20.8
22e379b4-a698-4b1b-8c9d-f58333d9b9dc	0	12/2/2019 7:56	user	Messages.		COMMUNICATION	query_message	Messages.	[]		Teams	Speech	26	20.8
aa71ce38-6b81-4325-85fa-c4087d6e8d04	0	12/11/2019 21:07	user	Hey Cortana who does LeBron James play for.		NOTSURE	other_domain	Hey Cortana who does LeBron James play for.	[]		Teams	Speech	25	20.8
50010b34-2eea-47ef-b76e-9c60ff2a33f6	0	12/4/2019 4:51	user	Create a meeting.		CALENDAR	create_calendar_entry	Create a meeting.	[]		Teams	Speech	25	20.8
e5e27600-f797-4ed0-811c-9fdbd0da16bb	0	12/31/2019 9:11	user	Go to saved items.		TEAMSACTION	teamsuser_showactivity	Go to <teamsuser_activitytype>saved items</teamsuser_activitytype>.	[]		Teams	Speech	25	20.8
db670d1c-71c1-4f01-aca0-5b20728845f7	0	12/30/2019 5:43	user	Go to my recent files.		FILES	file_navigate	Go to <contact_name>my</contact_name> <file_recency>recent</file_recency> files.	[]		Teams	Speech	25	20.8
2cf3e7f6-b7fb-4e03-9ae5-1168c20ebebf	0	12/4/2019 17:57	user	Hey Cortana how cold is it going to be this winter in Sterling Heights.		NOTSURE	other_domain	Hey Cortana how cold is it going to be this winter in Sterling Heights.	[]		Teams	Speech	24	20.8
7a2bc869-e176-4f7f-adee-fa53e90951ae	0	12/11/2019 20:10	user	Hey Cortana can you substitute buttermilk for whipping cream.		NOTSURE	notsure_other	Hey Cortana can you substitute buttermilk for whipping cream.	[]		Teams	Speech	24	20.8
94dcf335-739d-4b6b-a420-53ab9b493303	0	12/27/2019 6:03	user	Transfer the call.		COMMUNICATION	transfer	Transfer the call.	[]		Teams	Speech	24	20.8
e8ce5fd5-ce85-47df-8061-0c95ed5d414d	0	12/10/2019 6:51	user	Go to unread activity.		TEAMSACTION	teamsuser_showactivity	Go to <teamsuser_activitytype>unread</teamsuser_activitytype> activity.	[]		Teams	Speech	24	20.8
918cb812-508c-4fe5-9ae2-198fe19ba6d0	0	12/31/2019 19:05	user	Add.		NOTSURE	ambiguous	Add.	[]		Teams	Speech	24	20.8
751f21f7-6ab1-45d2-9dd9-25f2cf39f930	0	12/9/2019 21:31	user	Hey Cortana when is my last event tomorrow.		CALENDAR	find_calendar_when	Hey Cortana when is my <order_ref>last</order_ref> event <start_date>tomorrow</start_date>.	[]		Teams	Speech	23	20.8
770c49f6-1866-4795-8ddc-ab5a8b9241cd	0	12/4/2019 20:17	user	Hey Cortana can dogs eat peanuts.		NOTSURE	other_domain	Hey Cortana can dogs eat peanuts.	[]		Teams	Speech	23	20.8
bf4e1d5e-52f1-4094-8856-cf60ade3ae3d	0	12/26/2019 12:32	user	Message Bob James.		COMMUNICATION	send_text	Message <contact_name>Bob James</contact_name>.	[]		Teams	Speech	23	20.8
14ce63d0-c0ab-48a3-a81f-1fae6abbb5b9	0	12/16/2019 8:12	user	Resume the call.		COMMUNICATION	resume	Resume the call.	[]		Teams	Speech	23	20.8
e5dca0eb-ec58-4aec-ba82-ca1dae137265	0	12/9/2019 22:11	user	Hey Cortana will it get any warmer this afternoon.		NOTSURE	other_domain	Hey Cortana will it get any warmer this afternoon.	[]		Teams	Speech	22	20.8
3f610f0f-8520-4bd7-aa74-2743fe28a4f9	0	12/10/2019 21:33	user	Hey Cortana will there be Frost overnight.		NOTSURE	other_domain	Hey Cortana will there be Frost overnight.	[]		Teams	Speech	22	20.8
d0b297af-a62e-438c-91f5-55a08b05998b	0	12/9/2019 23:41	user	Cortana.		NOTSURE	other_domain	Cortana.	[]		Teams	Speech	22	20.8
cd5a60ef-62a7-4ec2-9a96-29b04150252f	0	12/11/2019 0:08	user	Hey Cortana how many cups are there in a quart.		NOTSURE	other_domain	Hey Cortana how many cups are there in a quart.	[]		Teams	Speech	22	20.8
6ee11a31-c642-49d2-9655-1f7d50469371	0	12/5/2019 6:08	user	Cancel my next meeting.		CALENDAR	delete_calendar_entry	Cancel my <start_time>next</start_time> meeting.	[]		Teams	Speech	22	20.8
58d18de8-acf4-46f9-ad12-0df78c5f8677	0	12/22/2019 7:52	user	Call Bob James.		COMMUNICATION	make_call	Call <contact_name>Bob James</contact_name>.	[]		Teams	Speech	22	20.8
42447965-89c4-47c6-8bee-fae38cc81b9b	0	12/6/2019 6:47	user	Set my status to available.		TEAMSACTION	teamsuser_setstatus	Set my status to <teamsuser_status>available</teamsuser_status>.	[]		Teams	Speech	22	20.8
bae7502e-caf0-4e4b-875b-58e7a57593fa	0	12/4/2019 19:52	user	Hey Cortana how many times did Kobe missed the playoffs.		NOTSURE	other_domain	Hey Cortana how many times did Kobe missed the playoffs.	[]		Teams	Speech	21	20.8
495cb179-a094-4620-94a9-a0d8ea273db4	0	12/9/2019 21:23	user	Hey Cortana what is the meaning of the Statue of Liberty.		NOTSURE	other_domain	Hey Cortana what is the meaning of the Statue of Liberty.	[]		Teams	Speech	21	20.8
0fb6f923-3f61-4e77-b62f-33501d5d9761	0	12/4/2019 19:30	user	Hey Cortana send a text to my wife.		COMMUNICATION	send_text	Hey Cortana send a text to my <relationship_name>wife</relationship_name>.	[]		Teams	Speech	21	20.8
45e008e3-dc6a-40bd-a41e-ee11683744a0	0	12/11/2019 23:35	user	Hey Cortana read my latest Microsoft Teams notifications.		COMMUNICATION	get_notifications	Hey Cortana read my latest <source_platform>Microsoft Teams</source_platform> notifications.	[]		Teams	Speech	21	20.8
dc782f83-475f-4baf-b0c9-8ae439208353	0	12/4/2019 21:40	user	Hey Cortana who put the ram in the ramma lamma Ding Dong.		NOTSURE	other_domain	Hey Cortana who put the ram in the ramma lamma Ding Dong.	[]		Teams	Speech	20	20.8
9999ae86-5f38-47fd-9d3b-2386c15d14e4	0	12/4/2019 17:54	user	Hey Cortana what is the word for orchestra in Mandarin.		NOTSURE	other_domain	Hey Cortana what is the word for orchestra in Mandarin.	[]		Teams	Speech	20	20.8
5bc5201e-d2b4-44e7-b728-e39dcb580812	0	12/4/2019 19:50	user	Hey Cortana latest Mitt Romney news.		NOTSURE	other_domain	Hey Cortana latest Mitt Romney news.	[]		Teams	Speech	20	20.8
332080f1-919e-42d3-b631-3b71c4fd4b09	0	12/9/2019 21:51	user	Hey Cortana is club quarters part of Clarion hotel.		NOTSURE	other_domain	Hey Cortana is club quarters part of Clarion hotel.	[]		Teams	Speech	20	20.8
4d1d1d60-49da-456d-b1a2-0bf52c368abb	0	12/9/2019 22:04	user	Hey Cortana how to make TNT in Minecraft.		NOTSURE	other_domain	Hey Cortana how to make TNT in Minecraft.	[]		Teams	Speech	20	20.8
a0530153-fbde-4cf1-8177-83bd00549ae8	0	12/11/2019 23:10	user	Hey Cortana turn off my outlet.		NOTSURE	other_domain	Hey Cortana turn off my outlet.	[]		Teams	Speech	20	20.8
791eec1c-b67d-4759-97b1-968866ddf769	0	12/11/2019 21:10	user	Hey Cortana what is the main airport in Beijing.		NOTSURE	other_domain	Hey Cortana what is the main airport in Beijing.	[]		Teams	Speech	20	20.8
926f13ea-c3d8-42d5-a27d-fcfbd07cf115	0	12/4/2019 19:43	user	Hey Cortana how factual is the movie Sully.		NOTSURE	other_domain	Hey Cortana how factual is the movie Sully.	[]		Teams	Speech	20	20.8
2fcf73a7-0cba-4995-850e-209598e5c35c	0	12/19/2019 20:09	user	Message Sha.		COMMUNICATION	send_text	Message <contact_name>Sha</contact_name>.	[]		Teams	Speech	20	20.8
2fdcaf33-63f1-4368-ba0f-af64caef03cd	0	12/18/2019 22:36	user	Text every one on 1:35 PM meeting.		COMMUNICATION	send_text_meeting	Text every one on <time>1:35 PM</time> meeting.	[]		Teams	Speech	20	20.8
ca0b1dce-afcc-4a12-8715-955c7716bec8	0	12/5/2019 2:15	user	Call Edward.		COMMUNICATION	make_call	Call <contact_name>Edward</contact_name>.	[]		Teams	Speech	20	20.8
9a6d9d95-8163-4c10-962a-280edd751107	0	12/23/2019 7:25	user	Change my status to busy.		TEAMSACTION	teamsuser_setstatus	Change my status to <teamsuser_status>busy</teamsuser_status>.	[]		Teams	Speech	20	20.8
0efd70e8-a05a-4bbd-914c-0601cbfb9a85	0	12/31/2019 3:30	user	End the call.		COMMUNICATION	end_call	End the call.	[]		Teams	Speech	20	20.8
db7d35d4-6dc3-45ea-82be-1b819d8d76c3	0	12/2/2019 19:53	user	When is my next meeting with Carter?		CALENDAR	find_calendar_when	When is my <start_time>next</start_time> meeting with <contact_name>Carter</contact_name>?	[]		Teams	Speech	19	20.8
b93c791e-f88e-4f0f-959f-d0dfeed3eae5	0	12/4/2019 21:06	user	Hey Cortana who won the Navy army game.		NOTSURE	other_domain	Hey Cortana who won the Navy army game.	[]		Teams	Speech	19	20.8
c97e7ca6-9699-48fc-82e3-15d31f4773d7	0	12/4/2019 17:55	user	Hey Cortana how much does the earth weigh in pounds.		NOTSURE	other_domain	Hey Cortana how much does the earth weigh in pounds.	[]		Teams	Speech	19	20.8
c03c4380-5a3d-46ec-b9c0-26780d78a05a	0	12/4/2019 20:03	user	Hey Cortana tell me a joke in 10 minutes.		NOTSURE	other_domain	Hey Cortana tell me a joke in 10 minutes.	[]		Teams	Speech	19	20.8
4261e001-a1d5-42de-a71f-1a88a467aa76	0	12/26/2019 19:18	user	Add Cruise to my call.		COMMUNICATION	add_to_call	Add <contact_name>Cruise</contact_name> to my call.	[]		Teams	Speech	19	20.8
82fe7382-1726-4bc3-b982-9c0456eea0b2	0	12/3/2019 20:33	user	Share the PowerPoint I was working on.		FILES	file_share	Share the <file_type>PowerPoint</file_type> <contact_name>I</contact_name> was <file_action>working</file_action> on.	[]		Teams	Speech	19	20.8
7930c8e4-e934-4f74-a2b9-c73bcba9daf0	0	12/5/2019 21:45	user	Message my next meeting.		COMMUNICATION	send_text_meeting	Message my <order_ref>next</order_ref> meeting.	[]		Teams	Speech	19	20.8
131473cd-1a81-427e-aff6-37c59a312808	0	12/2/2019 17:59	user	What do I have tomorrow?		CALENDAR	find_calendar_entry	What do I have <start_date>tomorrow</start_date>?	[]		Teams	Speech	19	20.8
baa3c29f-d3d6-4608-9cee-f7322c3b4cb7	0	12/6/2019 1:24	user	Hey Cortana join my meeting.		CALENDAR	connect_to_meeting	Hey Cortana join my meeting.	[]		Teams	Speech	19	20.8
b58117a5-5753-4881-8134-05a6db17d3a5	0	12/23/2019 6:26	user	Navigate to calendar.		CALENDAR	navigate_calendar	Navigate to calendar.	[]		Teams	Speech	19	20.8
03203e0c-3a67-4e3b-8776-274801d15e75	0	12/13/2019 6:08	user	Open.		NOTSURE	ambiguous	Open.	[]		Teams	Speech	19	20.8
cc4421a5-f8f4-4e0e-aef1-2c94d30ed573	0	12/18/2019 7:07	user	Navigate to files.		FILES	file_navigate	Navigate to files.	[]		Teams	Speech	19	20.8
ce0bd628-7ed7-4484-ac6c-496522041231	0	12/4/2019 20:54	user	Hey Cortana who's better Siri or you.		NOTSURE	other_domain	Hey Cortana who&apos;s better Siri or you.	[]		Teams	Speech	18	20.8
25a1b2d5-ca4e-4f23-9021-a1bffd99a3f2	0	12/9/2019 21:58	user	Hey Cortana what was the purpose of SNCC.		NOTSURE	other_domain	Hey Cortana what was the purpose of SNCC.	[]		Teams	Speech	18	20.8
a4fe196b-044e-440a-9995-6fadce227c67	0	12/5/2019 21:30	user	Add Nick to this call.		COMMUNICATION	add_to_call	Add <contact_name>Nick</contact_name> to this call.	[]		Teams	Speech	18	20.8
efb1edb6-77ef-4a61-9a5e-7e21edad1ef8	0	12/14/2019 20:27	user	Cortana join my next meeting.		CALENDAR	connect_to_meeting	Cortana join my <start_time>next</start_time> meeting.	[]		Teams	Speech	18	20.8
48cd2e8c-fd28-49ab-b63d-c2f7c4ffd1e0	0	12/16/2019 20:20	user	Open file I was working on.		FILES	file_open	Open file <contact_name>I</contact_name> was <file_action>working</file_action> on.	[]		Teams	Speech	18	20.8
1478fd3a-23a0-4042-88eb-f2a74baa95cb	0	12/6/2019 8:28	user	Go to Rose chat.		TEAMSACTION	teamsuser_openchat	Go to <contact_name>Rose</contact_name> chat.	[]		Teams	Speech	18	20.8
a351bd6e-19ac-43c4-b3f2-92cf5022d9d7	0	12/12/2019 21:28	user	Open XLSI was working on.		NOTSURE	ambiguous	Open XLSI was working on.	[]		Teams	Speech	18	20.8
7fe61a07-4cec-4493-965d-e49fafb971a1	0	12/27/2019 8:24	user	Search for text.		TEAMSACTION	teamspace_search	Search for <teamspace_keyword>text</teamspace_keyword>.	[]		Teams	Speech	18	20.8
34ae1dfa-c9a8-40ed-b00e-f2e2edbe57e2	0	12/23/2019 11:42	user	Hey Cortana when is my next meeting.		CALENDAR	find_calendar_when	Hey Cortana when is my <start_time>next</start_time> meeting.	[]		Teams	Speech	17	20.8
1bdb040a-feec-43e2-85d6-66e4b8305d12	0	12/9/2019 22:10	user	Hey Cortana what is the temperature in Ocean City MD.		NOTSURE	other_domain	Hey Cortana what is the temperature in Ocean City MD.	[]		Teams	Speech	17	20.8
1acbfc31-e32d-4677-ba67-c25ea9730ac9	0	12/9/2019 23:50	user	Hey Cortana what airport is near Topeka KS.		NOTSURE	other_domain	Hey Cortana what airport is near Topeka KS.	[]		Teams	Speech	17	20.8
d599ad18-ce80-4277-91f6-a753b416aaa9	0	12/9/2019 23:11	user	Hey Cortana when was electricity discovered.		NOTSURE	other_domain	Hey Cortana when was electricity discovered.	[]		Teams	Speech	17	20.8
22460080-787e-4782-ace9-3566b848d998	0	12/4/2019 21:39	user	Hey Cortana did the Eagles win a Superbowl.		NOTSURE	other_domain	Hey Cortana did the Eagles win a Superbowl.	[]		Teams	Speech	17	20.8
2d985975-642e-4274-b159-1e23a04d7aa0	0	12/17/2019 19:39	user	Share the attached presentation.		FILES	file_share	Share the <attachment>attached</attachment> <file_type>presentation</file_type>.	[]		Teams	Speech	17	20.8
4486c285-ae14-4cd5-b937-550411fe7479	0	12/26/2019 11:45	user	Share the deck I was working on.		FILES	file_share	Share the <file_type>deck</file_type> <contact_name>I</contact_name> was <file_action>working</file_action> on.	[]		Teams	Speech	17	20.8
1384a377-b077-4b2c-b864-5ab6b1b79992	0	12/13/2019 7:21	user	Send a message to my next meeting.		COMMUNICATION	send_text_meeting	Send a message to my <order_ref>next</order_ref> meeting.	[]		Teams	Speech	17	20.8
eb5f0b65-36fa-4a1b-867c-e80db641aa6c	0	12/31/2019 21:36	user	What is my next meeting?		CALENDAR	find_calendar_entry	What is my <start_time>next</start_time> meeting?	[]		Teams	Speech	17	20.8
a0fa5f3b-97f3-4943-bae5-78973a3b6bce	0	12/20/2019 22:56	user	Transfer call.		COMMUNICATION	transfer	Transfer call.	[]		Teams	Speech	17	20.8
b4b62c82-c4df-44d6-b07e-9e8db67a4269	0	12/25/2019 7:02	user	Join my meeting at 6:00 PM.		CALENDAR	connect_to_meeting	Join my meeting at <start_time>6:00 PM</start_time>.	[]		Teams	Speech	17	20.8
11e69f0b-6ce5-466e-af89-504eaff95c64	0	12/1/2019 12:51	user	Read messages.		COMMUNICATION	query_message	Read messages.	[]		Teams	Speech	17	20.8
d3e06c64-e0ab-4deb-8c06-c102ae144e3b	0	12/4/2019 17:45	user	Hey Cortana read my most recent email.		NOTSURE	other_domain	Hey Cortana read my most recent email.	[]		Teams	Speech	16	20.8
f357b5bf-d748-42ef-ad47-4ba52c9babff	0	12/4/2019 19:26	user	Hey Cortana I wanna play a game.		NOTSURE	other_domain	Hey Cortana I wanna play a game.	[]		Teams	Speech	16	20.8
acc44ec4-93a4-4d41-8497-87811a4ac6d2	0	12/12/2019 1:02	user	Hey Cortana which freeways run through Dallas.		NOTSURE	other_domain	Hey Cortana which freeways run through Dallas.	[]		Teams	Speech	16	20.8
8ab9f190-d152-4131-b08b-02795773885e	0	12/19/2019 2:45	user	Hold call.		COMMUNICATION	hold	Hold call.	[]		Teams	Speech	16	20.8
13c3d676-d25b-46f7-8efb-830e94fb5100	0	12/10/2019 21:14	user	Hey Cortana who sang US Mail.		NOTSURE	other_domain	Hey Cortana who sang US Mail.	[]		Teams	Speech	15	20.8
0e2d4bef-5e35-4273-856c-5e331c401710	0	12/11/2019 2:53	user	Message Felix.		COMMUNICATION	send_text	Message <contact_name>Felix</contact_name>.	[]		Teams	Speech	15	20.8
