ConversationId	MessageId	MessageTimestamp	MessageFrom	MessageText	CortanaResponse	JudgedDomain	JudgedIntent	JudgedConstraints	MetaData	ConversationContext	Dataset	SampleType	Frequency	GuidelineVersion
1eeeb980-f2b8-4f0e-b5d6-da4c9151924e	0	2/21/2020 20:35	user	Show me my calendar.		CALENDAR	navigate_calendar	Show me my calendar.	[]		Teams	Speech	41	21.1
7b60e2cc-c486-4ee3-bbb4-379a9b147f03	0	2/27/2020 1:29	user	What do I have tomorrow?		CALENDAR	find_calendar_entry	What do I have <start_date>tomorrow</start_date>?	[]		Teams	Speech	40	21.1
958a1d78-dd9b-49c9-b2bf-2e26c66ce0b6	0	2/5/2020 8:47	user	Set my status to busy.		TEAMSACTION	teamsuser_setstatus	Set my status to <teamsuser_status>busy</teamsuser_status>.	[]		Teams	Speech	37	21.1
c250b203-43d1-4f3e-9f22-71c2660ba797	0	2/13/2020 6:24	user	Go to settings.		NOTSURE	other_domain	Go to settings.	[]		Teams	Speech	36	21.1
ea14e29f-a80a-4191-b208-48cdff6d71f5	0	2/7/2020 5:36	user	Hold the call.		COMMUNICATION	hold	Hold the call.	[]		Teams	Speech	36	21.1
11a44979-3f57-449c-bcd0-75456e551b0b	0	2/4/2020 23:34	user	When's my next meeting?		CALENDAR	find_calendar_when	When&apos;s my <start_time>next</start_time> meeting?	[]		Teams	Speech	35	21.1
2abd006f-9d3a-4670-a111-3ab4b922fd22	0	2/3/2020 3:18	user	Hold the meeting.		CALENDAR	connect_to_meeting	Hold the meeting.	[]		Teams	Speech	33	21.1
e480d835-8f6d-4ae8-b212-ca8cba66d3b3	0	2/27/2020 6:35	user	End the call.		COMMUNICATION	end_call	End the call.	[]		Teams	Speech	33	21.1
1518e47f-1116-4d9d-85e2-8cef126cdd3f	0	2/18/2020 3:47	user	Call Xue GAO.		COMMUNICATION	make_call	Call <contact_name>Xue GAO</contact_name>.	[]		Teams	Speech	32	21.1
4b784b57-ecdb-4ddc-8162-82e874778cdc	0	2/4/2020 23:52	user	Where is my next meeting?		CALENDAR	find_calendar_where	Where is my <start_time>next</start_time> meeting?	[]		Teams	Speech	32	21.1
0703a02a-a6bf-4765-96cf-a056d4fb9e3d	0	2/25/2020 18:48	user	When is my next meeting with Michael?		CALENDAR	find_calendar_when	When is my <start_time>next</start_time> meeting with <contact_name>Michael</contact_name>?	[]		Teams	Speech	30	21.1
ab3fedc6-b2e3-48b5-a90d-6dc71fadc172	0	2/22/2020 0:40	user	Navigate to calendar.		CALENDAR	navigate_calendar	Navigate to calendar.	[]		Teams	Speech	30	21.1
a0713a48-3d14-42d6-b67a-b3dbb5f67f03	0	2/24/2020 8:00	user	Go to saved items.		TEAMSACTION	teamsuser_showactivity	Go to <teamsuser_activitytype>saved items</teamsuser_activitytype>.	[]		Teams	Speech	29	21.1
591abc1d-e4e6-4b7e-9b90-59c1d0afd7b7	0	2/7/2020 20:23	user	Send message.		COMMUNICATION	send_text	Send message.	[]		Teams	Speech	28	21.1
bc151ac1-8f81-4293-8c35-908659add4ed	0	2/26/2020 13:44	user	What is new testing?		NOTSURE	other_domain	What is new testing?	[]		Teams	Speech	28	21.1
724725fe-5cc6-4e71-8420-fb756a2247b3	0	2/19/2020 17:27	user	Cancel.		COMMON	cancel	Cancel.	[]		Teams	Speech	28	21.1
15c4133e-7e84-4ab3-8b20-7709fbdfd062	0	2/7/2020 8:29	user	My last meeting.		CALENDAR	find_calendar_entry	My <order_ref>last</order_ref> meeting.	[]		Teams	Speech	27	21.1
77e670f3-d41d-4d6a-9ab7-374acff5c207	0	2/20/2020 21:09	user	Transfer the call.		COMMUNICATION	transfer	Transfer the call.	[]		Teams	Speech	27	21.1
c9962338-fbbc-47b7-a34a-92c41c46f986	0	2/12/2020 12:26	user	Go to my recent files.		FILES	file_navigate	Go to <contact_name>my</contact_name> <file_recency>recent</file_recency> files.	[]		Teams	Speech	27	21.1
7d407167-eeb6-4726-ba93-0c41f002d52b	0	2/12/2020 7:21	user	Hey Cortana when is my next meeting.		CALENDAR	find_calendar_when	Hey Cortana when is my <start_time>next</start_time> meeting.	[]		Teams	Speech	26	21.1
dc44fc7d-b655-4932-ad9a-bd04dd17d57c	0	2/21/2020 17:39	user	Add Cruise to the call.		COMMUNICATION	add_to_call	Add <contact_name>Cruise</contact_name> to the call.	[]		Teams	Speech	26	21.1
86aa8381-06d0-421c-b70d-fca1ff79aaba	0	2/7/2020 10:28	user	Open file.		FILES	file_open	Open file.	[]		Teams	Speech	26	21.1
d92770b9-100f-48d1-a5d0-25c1036d03f5	0	2/19/2020 18:41	user	What meetings do I have?		CALENDAR	find_calendar_entry	What meetings do I have?	[]		Teams	Speech	25	21.1
07da5cbd-dab8-4758-8829-a1e3f1f7aef8	0	2/12/2020 10:45	user	Cortana Cortana.		NOTSURE	other_domain	Cortana Cortana.	[]		Teams	Speech	25	21.1
c7ba3ce7-d65d-4213-9e6d-1725f91fc1ef	0	2/2/2020 13:18	user	Share the attached presentation.		FILES	file_share	Share the <attachment>attached</attachment> <file_type>presentation</file_type>.	[]		Teams	Speech	25	21.1
d1272d74-36c7-425b-9da0-073f65e3d92d	0	2/17/2020 3:28	user	Transfer call.		COMMUNICATION	transfer	Transfer call.	[]		Teams	Speech	25	21.1
709dfc88-aa0b-465d-9b8b-3d9e51694039	0	1/1/0001 12:00:00 AM	user	Search.		TEAMSACTION	teamspace_search	Search.	[]		Teams	Speech	24	21.1
6bad064d-599c-46bc-8f88-c1859386d6af	0	2/4/2020 3:17	user	When is my next meeting with somebody?		CALENDAR	find_calendar_when	When is my <start_time>next</start_time> meeting with <contact_name>somebody</contact_name>?	[]		Teams	Speech	24	21.1
ae04c48a-ae26-4e15-86c9-467d62fbc4af	0	2/13/2020 22:47	user	Add Nick to the call.		COMMUNICATION	add_to_call	Add <contact_name>Nick</contact_name> to the call.	[]		Teams	Speech	24	21.1
1265c5ca-c12c-46b1-91eb-5716a4db141f	0	2/5/2020 11:18	user	Hi.		NOTSURE	other_domain	Hi.	[]		Teams	Speech	23	21.1
919d215e-e2fc-4be1-8276-6a03e85179f3	0	2/3/2020 7:05	user	Show me my activity.		TEAMSACTION	teamsuser_showactivity	Show me my activity.	[]		Teams	Speech	22	21.1
49fb0a1b-ac74-4827-8ef4-2ff9cc8aa1df	0	2/4/2020 20:30	user	Set my status to available.		TEAMSACTION	teamsuser_setstatus	Set my status to <teamsuser_status>available</teamsuser_status>.	[]		Teams	Speech	22	21.1
a215e348-8ed1-4112-85f7-3f50c0071dde	0	2/22/2020 1:43	user	Cancel my meeting.		CALENDAR	delete_calendar_entry	Cancel my meeting.	[]		Teams	Speech	22	21.1
3e6e4acc-7c0c-4cda-b77a-9803572992c2	0	2/19/2020 3:29	user	Stop sharing.		INMEETING	stop_presenting	Stop sharing.	[]		Teams	Speech	22	21.1
8045532c-da5e-40d7-9b71-391bac619fc7	0	2/17/2020 8:34	user	Who is Jim?		PEOPLE	search_people_by_name	Who is <contact_name>Jim</contact_name>?	[]		Teams	Speech	21	21.1
463312ea-8d98-4f18-8125-093fa54dcdb6	0	2/3/2020 3:59	user	Open files.		FILES	file_open	Open files.	[]		Teams	Speech	21	21.1
d550ff28-7ea9-4495-8b08-3a9248cca288	0	2/14/2020 6:31	user	Resume the meeting.		COMMUNICATION	resume	Resume the meeting.	[]		Teams	Speech	21	21.1
8dbc66a9-9a7d-4523-9ab5-ceb94404d942	0	2/20/2020 7:10	user	Go to unread activity.		TEAMSACTION	teamsuser_showactivity	Go to <teamsuser_activitytype>unread</teamsuser_activitytype> activity.	[]		Teams	Speech	21	21.1
5e7f4c84-092c-4039-bc04-7ba60f153eda	0	2/13/2020 19:53	user	Find.		TEAMSACTION	teamspace_search	Find.	[]		Teams	Speech	20	21.1
ca407e3e-7a54-4ac5-9989-c73a0feba12a	0	2/26/2020 1:14	user	Hey Cortana join my next meeting.		CALENDAR	connect_to_meeting	Hey Cortana join my <start_time>next</start_time> meeting.	[]		Teams	Speech	20	21.1
9aaa5fa1-7e5d-41e4-99ce-0150afe2b126	0	2/7/2020 6:29	user	Present the deck I was working on.		INMEETING	start_presenting	Present the deck <file_filerecency>I was working on</file_filerecency>.	[]		Teams	Speech	20	21.1
6fe89758-7724-44d7-a8c6-8f35e7b08964	0	2/10/2020 6:54	user	Who is Dexter?		PEOPLE	search_people_by_name	Who is <contact_name>Dexter</contact_name>?	[]		Teams	Speech	19	21.1
399402da-20f6-4307-bcbf-78a4bf9a435d	0	2/28/2020 23:14	user	When is my next meeting with Carter?		CALENDAR	find_calendar_when	When is my <start_time>next</start_time> meeting with <contact_name>Carter</contact_name>?	[]		Teams	Speech	19	21.1
2c41e84e-26e6-4588-9010-295df5ec76c2	0	2/29/2020 0:08	user	Show me my recent files.		FILES	file_search	Show me <contact_name>my</contact_name> <file_recency>recent</file_recency> files.	[]		Teams	Speech	19	21.1
a9daf3d9-8a14-456a-9078-1352e4b1f147	0	2/4/2020 21:07	user	Hey Cortana send feedback.		FEEDBACK	submit_feedback	Hey Cortana send feedback.	[]		Teams	Speech	18	21.1
4aba6da2-c8c4-4f17-9371-c47acacc6ce8	0	2/24/2020 12:27	user	Get my messages.		COMMUNICATION	query_message	Get my messages.	[]		Teams	Speech	18	21.1
42ae2418-8083-4ffe-8302-7676bcfd0240	0	2/21/2020 6:57	user	Hold call.		COMMUNICATION	hold	Hold call.	[]		Teams	Speech	18	21.1
8a1888d3-81f7-43a9-a04c-9f14a038cb9b	0	2/24/2020 9:50	user	Call Aditya.		COMMUNICATION	make_call	Call <contact_name>Aditya</contact_name>.	[]		Teams	Speech	18	21.1
4385e652-fb2b-4b9d-801d-3d68a67aecaf	0	2/7/2020 20:12	user	Go to my calendar.		CALENDAR	navigate_calendar	Go to my calendar.	[]		Teams	Speech	18	21.1
54b1b808-f6b9-40d2-9739-f14726eaa72a	0	2/5/2020 6:53	user	Show my calendar.		CALENDAR	navigate_calendar	Show my calendar.	[]		Teams	Speech	18	21.1
3bdd1dee-9fbd-4337-82a8-91598fcaa5ee	0	2/25/2020 7:29	user	Change my status to busy.		TEAMSACTION	teamsuser_setstatus	Change my status to <teamsuser_status>busy</teamsuser_status>.	[]		Teams	Speech	18	21.1
a3bf3ca3-b2fb-455e-ab3b-b09b9face587	0	2/19/2020 7:44	user	Cortana next meeting.		CALENDAR	find_calendar_entry	Cortana <start_time>next</start_time> meeting.	[]		Teams	Speech	17	21.1
d667049d-6a98-45e1-8f68-d88b68f5e290	0	2/7/2020 6:34	user	Send a message to Jim.		COMMUNICATION	send_text	Send a message to <contact_name>Jim</contact_name>.	[]		Teams	Speech	17	21.1
353e8534-78df-4299-88f1-b066a62e1160	0	2/11/2020 0:19	user	Message.		COMMUNICATION	send_text	Message.	[]		Teams	Speech	17	21.1
17c7079f-b6f4-4c09-b2ae-41429f059620	0	2/10/2020 20:38	user	Text.		COMMUNICATION	send_text	Text.	[]		Teams	Speech	17	21.1
f196a171-ce55-4e7c-86ab-11e84c5ad1ba	0	2/11/2020 15:37	user	Who is Lukas Hu?		PEOPLE	search_people_by_name	Who is <contact_name>Lukas Hu</contact_name>?	[]		Teams	Speech	17	21.1
3d3404a6-9b67-4e4b-923a-80ef46ac3fe7	0	2/10/2020 6:39	user	Share Cortana file with Rose.		FILES	file_share	Share <file_keyword>Cortana</file_keyword> file with <to_contact_name>Rose</to_contact_name>.	[]		Teams	Speech	17	21.1
e39a43ed-ebaf-44ef-88d5-483d06106a25	0	2/13/2020 2:20	user	Cancel my next meeting.		CALENDAR	delete_calendar_entry	Cancel my <start_time>next</start_time> meeting.	[]		Teams	Speech	17	21.1
0397251c-e8f7-40fa-b9c3-b9ace721f595	0	2/24/2020 7:23	user	Navigate to files.		FILES	file_navigate	Navigate to files.	[]		Teams	Speech	17	21.1
b43f8384-5ef0-4c85-8a5f-6cfbfa917ace	0	2/13/2020 8:12	user	Share Cortana file with my meeting.		FILES	file_share	Share <file_keyword>Cortana</file_keyword> file with <to_contact_name>my</to_contact_name> <sharetarget_type>meeting</sharetarget_type>.	[]		Teams	Speech	16	21.1
8634149c-be9d-47b8-b092-1c01f8aac1ca	0	2/13/2020 21:45	user	Make a call to.		COMMUNICATION	make_call	Make a call to.	[]		Teams	Speech	16	21.1
c2c85008-d9bb-4cf6-9172-fe7e10fdd868	0	2/26/2020 1:16	user	Cortana when is my next meeting.		CALENDAR	find_calendar_when	Cortana when is my <start_time>next</start_time> meeting.	[]		Teams	Speech	16	21.1
d448d798-4334-463b-93bd-b026a07e0662	0	2/14/2020 7:05	user	Open the file I was working on.		FILES	file_open	Open the file <contact_name>I</contact_name> was <file_action>working</file_action> on.	[]		Teams	Speech	16	21.1
a1c0c191-e16d-4879-8db4-b920ebf2fd50	0	2/27/2020 4:46	user	Resume call.		COMMUNICATION	resume	Resume call.	[]		Teams	Speech	16	21.1
28ccbe49-9a87-49bc-9f6a-121432bcca94	0	2/10/2020 2:52	user	Resume the call.		COMMUNICATION	resume	Resume the call.	[]		Teams	Speech	16	21.1
6abdfede-0f37-4105-a3cc-810008533850	0	2/13/2020 17:43	user	Open my chat.		TEAMSACTION	teamsuser_openchat	Open my chat.	[]		Teams	Speech	16	21.1
0ab02865-8dbb-41e7-8f63-31edd235abd6	0	2/4/2020 21:36	user	Add Nick to the meeting.		CALENDAR	add_attendee	Add <contact_name>Nick</contact_name> to the meeting.	[]		Teams	Speech	16	21.1
2c546105-980e-4b60-be08-9e10199d9326	0	2/18/2020 19:06	user	What do I have tomorrow morning?		CALENDAR	find_calendar_entry	What do I have <start_date>tomorrow</start_date> <start_time>morning</start_time>?	[]		Teams	Speech	15	21.1
10cad41e-f693-41b5-85a0-1e63786f2f88	0	2/18/2020 4:48	user	Weather.		NOTSURE	other_domain	Weather.	[]		Teams	Speech	15	21.1
12b8ea1f-c49a-42bb-8363-9ca3158c0af8	0	2/20/2020 23:07	user	Dial.		COMMUNICATION	make_call	Dial.	[]		Teams	Speech	15	21.1
381eb769-9d8b-42c7-9c48-5a418d193aae	0	2/14/2020 1:26	user	Hey Cortana join my meeting.		CALENDAR	connect_to_meeting	Hey Cortana join my meeting.	[]		Teams	Speech	15	21.1
95ee5fb4-06ba-4041-94ad-7e9894e4195e	0	2/28/2020 7:00	user	Go to calendar.		CALENDAR	navigate_calendar	Go to calendar.	[]		Teams	Speech	15	21.1
5d890bb3-a70b-41d5-a144-8b24ec75fbd2	0	2/19/2020 6:34	user	Go to feed.		TEAMSACTION	teamsuser_showactivity	Go to <teamsuser_activitytype>feed</teamsuser_activitytype>.	[]		Teams	Speech	15	21.1
7347384e-fe3c-40ed-b5e5-d199cd7f2794	0	2/19/2020 18:21	user	What is my next meeting?		CALENDAR	find_calendar_entry	What is my <start_time>next</start_time> meeting?	[]		Teams	Speech	14	21.1
d27d1483-c848-4177-8848-4c5f662f44c4	0	2/4/2020 3:37	user	Send a message to Alex.		COMMUNICATION	send_text	Send a message to <contact_name>Alex</contact_name>.	[]		Teams	Speech	14	21.1
f2f32086-b891-4bfe-9966-2567d589c324	0	2/20/2020 12:27	user	Send a message to rose.		COMMUNICATION	send_text	Send a message to <contact_name>rose</contact_name>.	[]		Teams	Speech	14	21.1
9ede9f1d-8462-4ec2-95fe-a941b68a6170	0	2/4/2020 20:24	user	Message Sha.		COMMUNICATION	send_text	Message <contact_name>Sha</contact_name>.	[]		Teams	Speech	14	21.1
7edef271-1f48-41a3-9e28-6efd6326182f	0	2/2/2020 6:36	user	Send a message to Paul Liu.		COMMUNICATION	send_text	Send a message to <contact_name>Paul Liu</contact_name>.	[]		Teams	Speech	14	21.1
371117fa-b512-4745-9431-15c92f431789	0	2/5/2020 13:11	user	Send a message to test.		COMMUNICATION	send_text	Send a message to <contact_name>test</contact_name>.	[]		Teams	Speech	14	21.1
3d792ca8-dd53-41a9-9511-0e3709d74c02	0	2/26/2020 20:42	user	Share the attached deck.		FILES	file_share	Share the <attachment>attached</attachment> <file_type>deck</file_type>.	[]		Teams	Speech	14	21.1
5074e58d-b069-49d2-b9b6-e245767534f5	0	2/7/2020 5:17	user	Open.		NOTSURE	ambiguous	Open.	[]		Teams	Speech	14	21.1
9daad86c-427d-4a43-b6a6-7288ef78d71d	0	2/19/2020 0:16	user	Join a meeting.		CALENDAR	connect_to_meeting	Join a meeting.	[]		Teams	Speech	14	21.1
16a2cbd8-94e2-4d5e-9018-3afe1ed64528	0	2/13/2020 21:56	user	Add Nick to my call.		COMMUNICATION	add_to_call	Add <contact_name>Nick</contact_name> to my call.	[]		Teams	Speech	14	21.1
4eeff9d4-38e5-4afe-8f0a-c8c642f664e4	0	2/7/2020 19:51	user	Add Cruise to this call.		COMMUNICATION	add_to_call	Add <contact_name>Cruise</contact_name> to this call.	[]		Teams	Speech	14	21.1
e2a0988c-c890-418d-9922-efd3d4b096bc	0	2/5/2020 14:56	user	Go to slide 3.		INMEETING	goto_slide	Go to slide <slide_number>3</slide_number>.	[]		Teams	Speech	14	21.1
0814653b-fc84-4d1b-bbf5-33ce31c60822	0	2/10/2020 8:24	user	Go to my unread activity.		TEAMSACTION	teamsuser_showactivity	Go to my <teamsuser_activitytype>unread</teamsuser_activitytype> activity.	[]		Teams	Speech	14	21.1
feb9af19-d3b7-4182-995a-ccc2e66f2ded	0	2/17/2020 9:11	user	Show me where I was mentioned.		TEAMSACTION	teamsuser_showactivity	Show me <teamsuser_activitytype>where I was mentioned</teamsuser_activitytype>.	[]		Teams	Speech	14	21.1
6eda9baf-58d9-495d-96be-161499978960	0	2/6/2020 20:34	user	Text everyone on upcoming meeting.		COMMUNICATION	send_text_meeting	Text everyone on <order_ref>upcoming</order_ref> meeting.	[]		Teams	Speech	13	21.1
7d251c68-8c7b-4f06-a76f-49caf75ba713	0	2/17/2020 6:32	user	What's the weather?		NOTSURE	other_domain	What&apos;s the weather?	[]		Teams	Speech	13	21.1
8e334b43-6e79-41f7-baf6-180d86a20a42	0	2/12/2020 12:17	user	Who is Lukas?		PEOPLE	search_people_by_name	Who is <contact_name>Lukas</contact_name>?	[]		Teams	Speech	13	21.1
fceff556-2ea9-45a3-89c3-de342bce315b	0	2/19/2020 3:15	user	Hold meeting.		COMMUNICATION	hold	Hold meeting.	[]		Teams	Speech	13	21.1
556f65e3-f416-4c12-a246-d897a13b5b91	0	2/13/2020 21:45	user	Phone.		COMMUNICATION	make_call	Phone.	[]		Teams	Speech	13	21.1
84bf9bce-1fed-44ae-9731-74612d50e434	0	2/20/2020 5:13	user	Cortana Hey Cortana.		NOTSURE	ambiguous	Cortana Hey Cortana.	[]		Teams	Speech	13	21.1
8ec70516-16d7-4c69-a38f-ef07e8a9da42	0	2/10/2020 23:46	user	Add Cruise to my call.		COMMUNICATION	add_to_call	Add <contact_name>Cruise</contact_name> to my call.	[]		Teams	Speech	13	21.1
d1d195f6-757c-489e-a00b-f4df7789578f	0	2/3/2020 6:14	user	Open file Cortana.		FILES	file_open	Open file <file_keyword>Cortana</file_keyword>.	[]		Teams	Speech	13	21.1
f5902d71-7621-47d2-9768-85d6ae2fee99	0	2/17/2020 7:28	user	Go to slide 6.		INMEETING	goto_slide	Go to slide <slide_number>6</slide_number>.	[]		Teams	Speech	13	21.1
ca8aace2-1d4d-4540-9942-09978771eb22	0	2/7/2020 8:59	user	Change my status to available.		TEAMSACTION	teamsuser_setstatus	Change my status to <teamsuser_status>available</teamsuser_status>.	[]		Teams	Speech	13	21.1
ea2d09e7-410c-46d1-91e9-c55347969bb8	0	2/14/2020 15:37	user	Open chat.		TEAMSACTION	teamsuser_openchat	Open chat.	[]		Teams	Speech	13	21.1
975d0211-3251-4aa1-94cb-1415abafd0be	0	2/4/2020 22:52	user	Go to chat.		TEAMSACTION	teamsuser_openchat	Go to chat.	[]		Teams	Speech	13	21.1
4cae6866-3fa3-4f25-b2ef-113f88cd6ef0	0	2/26/2020 7:06	user	Go to Rose chat.		TEAMSACTION	teamsuser_openchat	Go to <contact_name>Rose</contact_name> chat.	[]		Teams	Speech	13	21.1
227a3941-3802-41d9-9020-3cd0aa754aa3	0	2/5/2020 7:22	user	What meetins do I have tomorrow?		CALENDAR	find_calendar_entry	What meetins do I have <start_date>tomorrow</start_date>?	[]		Teams	Speech	12	21.1
278ea3d2-27bd-4d2f-ab36-b1bbff9878ba	0	2/27/2020 6:57	user	What do I have next?		CALENDAR	find_calendar_entry	What do I have <start_time>next</start_time>?	[]		Teams	Speech	12	21.1
169c2bca-4a17-4375-a43b-945f83d7d430	0	2/13/2020 0:03	user	The meeting.		CALENDAR	find_calendar_entry	The meeting.	[]		Teams	Speech	12	21.1
52aef857-d8b3-4479-b49e-395485cd2c67	0	2/28/2020 10:42	user	Send a message to Paul.		COMMUNICATION	send_text	Send a message to <contact_name>Paul</contact_name>.	[]		Teams	Speech	12	21.1
5c9df9f1-ceb9-48e1-b45a-9b33e426e72a	0	2/2/2020 12:35	user	Search for.		TEAMSACTION	teamspace_search	Search for.	[]		Teams	Speech	12	21.1
abb9d079-59ef-4504-a582-761e3ebfb65e	0	2/18/2020 9:51	user	Messages.		COMMUNICATION	query_message	Messages.	[]		Teams	Speech	12	21.1
025f4f13-4b38-4843-907d-b4ae4e8176db	0	2/10/2020 10:34	user	Call Harry.		COMMUNICATION	make_call	Call <contact_name>Harry</contact_name>.	[]		Teams	Speech	12	21.1
7fcbd644-cde9-4081-b9f4-33a5a36ade97	0	2/4/2020 9:18	user	Join meeting.		CALENDAR	connect_to_meeting	Join meeting.	[]		Teams	Speech	12	21.1
16be01b5-389a-4ed6-a8a8-5f10dc50949c	0	2/25/2020 18:26	user	Share presentation.		FILES	file_share	Share <file_type>presentation</file_type>.	[]		Teams	Speech	12	21.1
