ConversationId	MessageId	MessageTimestamp	MessageFrom	MessageText	JudgedDomain	JudgedIntent	JudgedConstraints	MetaData	ConversationContext	Frequency
Teams58af3e56-8e46-4f5e-b45a-3f949a872910	0	9/10/2019 23:28	user	Cortana message everyone on my next.	NOTSURE	notsure_not_judged	Cortana message everyone on my next.	[]		1
Teams22407ee5-371d-4109-9832-ec70fd414123	0	9/6/2019 10:48	user	That would.	NOTSURE	notsure_not_judged	that would	[]		1
Teams91beaab5-62cd-48d1-9cf5-138705e1dccb	0	9/24/2019 18:06	user	Create timer.	NOTSURE	notsure_not_judged	create timer	[]		7
Teams9a4b1fc1-7db4-4f42-93bc-5db29d8ed176	0	9/24/2019 23:54	user	Cortana Cortana work where we have to.	NOTSURE	notsure_not_judged	cortana cortana work where we have to	[]		1
Teams8e4ac999-cba6-401e-ba03-a1615aeff79f	0	9/30/2019 6:29	user	Then.	NOTSURE	notsure_not_judged	then	[]		1
Teams66d42a80-0f59-4f85-945a-b0ae9d371464	0	9/20/2019 6:32	user	Cortana different from any other?	NOTSURE	notsure_not_judged	cortana different from any other	[]		1
Teamsfcbebf2a-2c65-4181-b0cd-03dd3f9c6830	0	9/29/2019 7:44	user	Hey Cortana search.	NOTSURE	notsure_not_judged	Hey Cortana search.	[]		1
Teamsb560073e-88ee-4b24-a03d-6f92bdcf1f13	0	9/4/2019 18:37	user	Hey Cortana, how much to install a septic tank?	NOTSURE	notsure_not_judged	hey cortana, how much to install a septic tank	[]		1
Teamse2e6c2fc-bdca-4c37-882a-0e8c7071b5f3	0	9/23/2019 22:31	user	Hey Cortana, what is the temperature in Ocean City, MD?	NOTSURE	notsure_not_judged	hey cortana, what is the temperature in ocean city, md	[]		8
Teams4a48e7b9-5560-4fad-8742-4ce58cf67121	0	9/30/2019 18:28	user	Cortana, some of the balcony.	NOTSURE	notsure_not_judged	cortana, some of the balcony	[]		1
Teamsa5b00a11-7ec5-450b-b9de-0be5e9f47991	0	9/16/2019 2:55	user	Sure, PDP 5 to polo.	NOTSURE	notsure_not_judged	sure, pdp 5 to polo	[]		1
Teams18034742-7f65-4ac9-b48f-d8504b125791	0	9/5/2019 9:37	user	Hey Cortana, add Jeep Ebrahim.	NOTSURE	notsure_not_judged	hey cortana, add jeep ebrahim	[]		1
Teams80348f38-04e4-4321-9796-b4e09d11069a	0	9/6/2019 6:22	user	Hey Cortana, how is my email?	NOTSURE	notsure_not_judged	hey cortana, how is my email	[]		1
Teams6c9208f6-7f7d-4c44-91c8-7101bad1ae59	0	9/25/2019 16:46	user	So what I was saying.	NOTSURE	notsure_not_judged	so what i was saying	[]		1
Teams757df0fa-63ad-448d-a126-470d6dc9b406	0	9/5/2019 8:58	user	Hey Cortana. Hello.	NOTSURE	notsure_not_judged	hey cortana. hello	[]		18
Teams5f833793-0d6b-4dce-a15c-00cb3b5b9775	0	9/26/2019 22:53	user	Tomorrow.	NOTSURE	notsure_not_judged	tomorrow	[]		1
Teamsdf56ad41-8807-4679-9a50-d09378eb075e	0	9/24/2019 6:56	user	Am I overly about tomorrow?	NOTSURE	notsure_not_judged	am i overly about tomorrow	[]		1
Teamsbcbad648-94e3-49f2-8a52-2b57528641a2	0	9/20/2019 7:55	user	Hey Cortana. Hello Hello Hello Hello. Hello Hello.	NOTSURE	notsure_not_judged	hey cortana. hello hello hello hello. hello hello	[]		1
Teams66dc1ca0-a7c1-49dd-9c7a-2fce4608c3da	0	9/19/2019 5:35	user	Hey Cortana. What?	NOTSURE	notsure_not_judged	hey cortana. what	[]		2
Teamsccb8dfad-c9cf-4f57-879f-844b820ef82c	0	9/17/2019 4:34	user	Test.	NOTSURE	notsure_not_judged	test	[]		6
Teamsff6adc6b-93e6-48f4-9083-086959427c1b	0	9/10/2019 4:03	user	Hey Cortana. Hi.	NOTSURE	notsure_not_judged	hey cortana. hi	[]		1
Teams395a47c2-56a0-49e7-bfdf-bec302cb814b	0	9/23/2019 23:28	user	Hey Cortana. What are the popular movies in theaters right now?	NOTSURE	notsure_not_judged	hey cortana. what are the popular movies in theaters right now	[]		1
Teamsdef3753a-ed3b-48dc-93e3-cbcb8815b860	0	9/20/2019 8:34	user	Hey Cortana. Hello Hello Hello.	NOTSURE	notsure_not_judged	hey cortana. hello hello hello	[]		2
Teams7a461566-ed2f-4d1c-a2c9-a744ed4b1eb3	0	9/16/2019 6:28	user	Sure. PDP file to polling.	NOTSURE	notsure_not_judged	Sure. PDP file to polling.	[]		1
Teamsc22658c0-4b9e-4653-b0cd-e85b841da6e9	0	9/2/2019 11:56	user	Hey Cortana open rest API talk.	NOTSURE	notsure_not_judged	Hey Cortana open rest API talk.	[]		1
Teams67cb50ca-5058-446b-bf3c-687ebd9db3fb	0	9/30/2019 23:33	user	Happy Birthday Sohail.	NOTSURE	notsure_not_judged	happy birthday sohail	[]		1
Teams6ef46981-5a05-43a9-bf85-2874c67531af	0	9/23/2019 7:57	user	Block time.	NOTSURE	notsure_not_judged	block time	[]		1
Teams29868b2a-2a15-4dbe-8543-2bb7c8a357e0	0	9/9/2019 5:42	user	Make.	NOTSURE	notsure_not_judged	make	[]		1
Teamsec703f69-54d0-43b7-a1d1-6dc0eb0c6a32	0	9/24/2019 18:08	user	It wasn't added to it.	NOTSURE	notsure_not_judged	it wasn't added to it	[]		1
Teams4ee5bd71-dbe9-4dfd-9ec6-e8bbb2031e8e	0	9/18/2019 12:27	user	Open quality of answer stock.	NOTSURE	notsure_not_judged	Open quality of answer stock.	[]		1
Teams64f79f7e-c96c-4f91-9bd6-ce94ece3fdae	0	9/23/2019 23:21	user	Cortana because you wanted to include the transition. That is where Storyboard came into picture. Otherwise you can just drive everything. It's like Cortana in Bluetooth. Both were on the same's in the same instance. If you were showing both the information at the same time, you could you.	NOTSURE	notsure_not_judged	cortana because you wanted to include the transition. that is where storyboard came into picture. otherwise you can just drive everything. it's like cortana in bluetooth. both were on the same's in the same instance. if you were showing both the information at the same time, you could you	[]		1
Teams940cd4d2-dc20-4dd4-a53d-2271da5ea051	0	9/3/2019 16:13	user	Please.	NOTSURE	notsure_not_judged	please	[]		2
Teams870b4a3b-0a77-4c48-847c-fbc50d191a70	0	9/8/2019 8:57	user	Say hello to Jonathan Monsonego.	NOTSURE	notsure_not_judged	say hello to jonathan monsonego	[]		1
Teams42410f2f-27fe-488c-be86-39978ffaac1f	0	9/16/2019 4:09	user	Cortana. Hello.	NOTSURE	notsure_not_judged	cortana. hello	[]		5
Teamsa483f424-ccc3-48de-9e4b-81ecce9e9158	0	9/26/2019 19:05	user	Join next week.	NOTSURE	notsure_not_judged	join next week	[]		1
Teamsb2751be0-4eb5-429a-855b-75aea5d9ffc6	0	9/4/2019 17:23	user	Hey Cortana. What is currently tweeting in general news?	NOTSURE	notsure_not_judged	hey cortana. what is currently tweeting in general news	[]		1
Teams488f2338-123f-45d1-8187-3e766b1f8640	0	9/4/2019 7:04	user	I said I'm driving home.	NOTSURE	notsure_not_judged	i said i'm driving home	[]		1
Teams7d848076-7135-4adc-a551-1d6b8bc8ffe0	0	9/4/2019 12:51	user	Hey.	NOTSURE	notsure_not_judged	hey	[]		4
Teams36a0f031-d911-444a-947c-53e884b2efcc	0	9/18/2019 0:06	user	What's the weather like?	NOTSURE	notsure_not_judged	what's the weather like	[]		5
Teamsd82072aa-4293-4919-a3d7-d63399862e2c	0	9/24/2019 18:12	user	Hey Cortana and now it's noticed.	NOTSURE	notsure_not_judged	hey cortana and now it's noticed	[]		1
Teamsfa8a5c19-cf88-4ec9-a522-99d3887acbc4	0	9/4/2019 19:05	user	Hey Cortana testing Galaxy S 9.	NOTSURE	notsure_not_judged	hey cortana testing galaxy s 9	[]		5
Teamsccfd6bc9-979c-4158-b5a2-2462f94cade3	0	9/23/2019 10:27	user	Google.	NOTSURE	notsure_not_judged	google	[]		1
Teams8ad9292d-3840-4dbc-9edb-009ffadccb41	0	9/12/2019 19:32	user	Doing nothing.	NOTSURE	notsure_not_judged	doing nothing	[]		1
Teams91456fff-6fa0-4dcb-b7d6-8521e9103e70	0	9/23/2019 22:37	user	Hey Cortana latest Mitt Romney News.	NOTSURE	notsure_not_judged	hey cortana latest mitt romney news	[]		2
Teamsbe18059b-3efd-4bfd-8e67-0b5495c1811b	0	9/23/2019 22:27	user	Hey Cortana testing 123.	NOTSURE	notsure_not_judged	hey cortana testing 123	[]		5
Teams26b2e905-d456-4e22-bd9e-dd661b0a1acf	0	9/16/2019 8:45	user	Open AFL.	NOTSURE	notsure_not_judged	Open AFL.	[]		5
Teams8172fc26-d613-4512-b6e9-60ee3500412c	0	9/26/2019 12:46	user	Navigate to public.	NOTSURE	notsure_not_judged	navigate to public	[]		1
Teams60be9393-5e8a-4c1e-a7bf-ae2a15ab1e4c	0	9/23/2019 22:26	user	Hey Cortana testing 123. Hey Cortana.	NOTSURE	notsure_not_judged	hey cortana testing 123. hey cortana	[]		1
Teams59c8d2a7-b4a8-4839-8c5e-1aaa195b08e3	0	9/18/2019 19:29	user	You know, like.	NOTSURE	notsure_not_judged	you know, like	[]		1
Teamsef20c333-541e-4818-9c2f-a514a12ed7a1	0	9/25/2019 23:20	user	But what happened? What more do I get on food?	NOTSURE	notsure_not_judged	but what happened? what more do i get on food	[]		1
Teamsc9531bec-a4f4-4d00-9c4b-e053c9e3c397	0	9/4/2019 14:12	user	Hey Cortana. Oh sorry.	NOTSURE	notsure_not_judged	hey cortana. oh sorry	[]		1
Teams940bc6be-bb55-4ecd-ba15-21178080505e	0	9/11/2019 15:12	user	Cortana without the basis.	NOTSURE	notsure_not_judged	cortana without the basis	[]		1
Teamsed060596-2926-47b3-b287-da65c31a4430	0	9/5/2019 20:31	user	Looks like 3.	NOTSURE	notsure_not_judged	looks like 3	[]		1
Teams5fc06e5f-1621-4eb4-b0bd-89c79a35b3b3	0	9/22/2019 4:04	user	I need to open an Internet.	NOTSURE	notsure_not_judged	i need to open an internet	[]		1
Teams99bfc59a-a534-4218-8ac1-4c7c4433df8c	0	9/13/2019 18:15	user	What's the weather like right now	NOTSURE	notsure_not_judged	what's the weather like right now	[]		2
Teams3af33ac0-4789-4c6b-964e-10557cc1aef7	0	9/3/2019 6:19	user	Cortana, can you?	NOTSURE	notsure_not_judged	cortana, can you	[]		1
Teamsa2aa9c0c-64b3-4ec4-8f85-eb4b773f0a82	0	9/23/2019 22:58	user	Hey Cortana is 43 a prime number?	NOTSURE	notsure_not_judged	hey cortana is 43 a prime number	[]		1
Teamsbb785a55-a0f4-4974-a5be-533ec6e59b3a	0	9/18/2019 14:18	user	Hey, how are you?	NOTSURE	notsure_not_judged	hey, how are you	[]		1
Teamsbdd9b5d2-01c7-42cd-a3db-90f4612af69c	0	9/24/2019 10:11	user	English.	NOTSURE	notsure_not_judged	english	[]		1
Teams6dd2915c-8578-4dae-8bac-a357555525df	0	9/6/2019 9:04	user	Hey Cortana, my day.	NOTSURE	notsure_not_judged	hey cortana, my day	[]		1
Teamsdc202864-7c42-4318-b948-88aa8e007608	0	9/6/2019 4:39	user	The best way.	NOTSURE	notsure_not_judged	the best way	[]		1
